schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,reaction_label,reaction_label_status,yield_pct,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,nucleophile_label,nucleophile_family,nucleophile_initial_h_count,nucleophile_contexts,nucleophile_availability,nucleophile_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,reference,notes
1.1,31-614-CAS-43498050,280,review,incomplete_condition_identity,O=[N+]([O-])c1ccc(F)cc1F.Cc1ccc2[nH]ccc2c1>>Cc1ccc2c(ccn2-c2cc(F)ccc2[N+](=O)[O-])c1,exact_product_reconstruction,Ar–F + AromN–H → Ar–AromN,exact_product,90.0,COND1:catalyst=unknown|reagent=1310-73-2|solvent=67-68-5,False,,1310-73-2,67-68-5,Ar–F,Ar,F,ortho_substituted,neutral,challenging_c_n_activation|competing_reactive_handle|coordination_risk,AromN–H,aromatic_nh,1,HeteroAr,deactivated,aromatic_nh|deactivated_nucleophile,Ar–AromN,"{""bond_order"": ""single"", ""concise_label"": ""Ar–AromN"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 9, ""component_index"": 0, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom9:site1""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 1, ""context"": ""N_aromatic"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|nitro|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation"", ""electrophile:competing_reactive_handle"", ""electrophile:coordination_risk"", ""nucleophile:aromatic_nh"", ""nucleophile:deactivated_nucleophile""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–F""], ""component_index"": 0, ""coordination_group_ids"": [""tertiary_amine""], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.2}, ""features"": {}, ""flags"": [""challenging_c_n_activation"", ""competing_reactive_handle"", ""coordination_risk""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""nitro"", ""label"": ""NO2"", ""tags"": [""electron_withdrawing"", ""reduction_sensitive""]}, {""distance"": 2, ""group_id"": ""tertiary_amine"", ""label"": ""R3N"", ""tags"": [""basic"", ""nucleophilic"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom9:site1"", ""spectator_group_ids"": [""aryl_halide"", ""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""AromN–H"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""deactivated"", ""center_token"": ""N_aromatic"", ""derived_family"": ""aromatic_nh"", ""initial_h_count"": 1, ""retained_contexts"": [""HeteroAr""]}, ""flags"": [""aromatic_nh"", ""deactivated_nucleophile""], ""handle_token"": ""N_aromatic"", ""nearby_groups"": [], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}]}","Organic Letters (2025), 27(1), 517-521",
1.1,31-614-CAS-43603424,281,review,incomplete_condition_identity,Nc1ccc2[nH]c(=O)oc2c1.Fc1ccc(Cn2ccc3c(Cl)ncnc32)c(Cl)c1>>O=c1[nH]c2ccc(Nc3ncnc4c3ccn4Cc3ccc(F)cc3Cl)cc2o1,exact_product_reconstruction,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar,exact_product,91.0,COND1:catalyst=unknown|reagent=7647-01-0|solvent=123-91-1+64-17-5,False,,7647-01-0,123-91-1|64-17-5,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_c_n_activation|competing_reactive_handle|coordination_risk|heteroaryl_electrophile,Ar–NH2,primary_amine,2,Ar,free,competing_reactive_handle,HeteroAr–NH–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–NH–Ar"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 10, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom10:site1""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation"", ""electrophile:competing_reactive_handle"", ""electrophile:coordination_risk"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [""Ar–Cl"", ""Ar–F""], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 1.083}, ""features"": {}, ""flags"": [""challenging_c_n_activation"", ""competing_reactive_handle"", ""coordination_risk"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom10:site1"", ""spectator_group_ids"": [""aryl_halide"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–NH2"", ""competing_site_labels"": [""AromN–H""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""center_token"": ""N"", ""derived_family"": ""primary_amine"", ""initial_h_count"": 2, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","European Journal of Medicinal Chemistry (2025), 282117092",
1.1,31-614-CAS-43659508,283,review,incomplete_condition_identity,c1cc[nH]c1.Cc1ccc(-n2c(F)c(C#Cc3ccccc3)cc(F)c2=O)cc1>>Cc1ccc(-n2c(-n3cccc3)c(C#Cc3ccccc3)cc(F)c2=O)cc1,exact_product_reconstruction,HeteroAr–F + AromN–H → HeteroAr–AromN,exact_product,81.0,COND1:catalyst=unknown|reagent=7646-69-7|solvent=68-12-2,False,,7646-69-7,68-12-2,HeteroAr–F,HeteroAr,F,ortho_substituted,electron_poor,challenging_c_n_activation|competing_reactive_handle|coordination_risk|heteroaryl_electrophile,AromN–H,aromatic_nh,1,HeteroAr,deactivated,aromatic_nh|deactivated_nucleophile,HeteroAr–AromN,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–AromN"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 6, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""endpoint_2"": {""atom_index"": 3, ""component_index"": 0, ""context"": ""N_aromatic"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom3:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",alkyne|aryl_halide|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation"", ""electrophile:competing_reactive_handle"", ""electrophile:coordination_risk"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:aromatic_nh"", ""nucleophile:deactivated_nucleophile""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–F"", ""competing_site_labels"": [""HeteroAr–F""], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.65}, ""features"": {}, ""flags"": [""challenging_c_n_activation"", ""competing_reactive_handle"", ""coordination_risk"", ""heteroaryl_electrophile""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""alkyne"", ""label"": ""C≡C"", ""tags"": [""oxidation_sensitive"", ""reduction_sensitive""]}, {""distance"": 3, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [""alkyne"", ""aryl_halide"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""AromN–H"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""deactivated"", ""center_token"": ""N_aromatic"", ""derived_family"": ""aromatic_nh"", ""initial_h_count"": 1, ""retained_contexts"": [""HeteroAr""]}, ""flags"": [""aromatic_nh"", ""deactivated_nucleophile""], ""handle_token"": ""N_aromatic"", ""nearby_groups"": [], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 5, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}]}","Organic Letters (2025), 27(2), 600-605","regioselective, sealed flask used"
1.1,31-614-CAS-44213503,287,review,incomplete_condition_identity|missing_c_n_family_environment|missing_c_n_product_connection|not_verified_as_sp2_c_n,Clc1ncnc2nc[nH]c12.COC(=O)c1ccc(S)cc1>>COC(=O)c1ccc(Sc2ncnc3nc[nH]c23)cc1,exact_product_reconstruction,HeteroAr–Cl + Ar–SH → HeteroAr–S–Ar,exact_product,85.0,COND1:catalyst=unknown|reagent=unknown|solvent=75-05-8,False,,,75-05-8,,,,,,,,,,,,,,,ester|heteroaryl_nitrogen,,"Journal of the American Chemical Society (2025), 147(8), 7050-7060",sealed vial used
1.1,31-614-CAS-44562170,289,review,incomplete_condition_identity,NCCc1ccncc1.O=[N+]([O-])c1ccccc1Nc1ncc(Cl)c(Cl)n1>>O=[N+]([O-])c1ccccc1Nc1ncc(Cl)c(NCCc2ccncc2)n1,exact_product_reconstruction,HeteroAr–Cl + R–NH2 → HeteroAr–NH–R,exact_product,92.0,COND1:catalyst=unknown|reagent=7087-68-5|solvent=68-12-2,False,,7087-68-5,68-12-2,HeteroAr–Cl,HeteroAr,Cl,ortho_substituted,electron_poor,challenging_c_n_activation|competing_reactive_handle|coordination_risk|heteroaryl_electrophile,R–NH2,primary_amine,2,Alkyl,free,coordination_risk,HeteroAr–NH–R,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–NH–R"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 15, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom15:site2""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|heteroaryl_nitrogen|nitro|secondary_amine|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation"", ""electrophile:competing_reactive_handle"", ""electrophile:coordination_risk"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:coordination_risk""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [""HeteroAr–Ar–NH"", ""HeteroAr–Cl""], ""component_index"": 1, ""coordination_group_ids"": [""heteroaryl_nitrogen"", ""secondary_amine"", ""tertiary_amine""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.667}, ""features"": {}, ""flags"": [""challenging_c_n_activation"", ""competing_reactive_handle"", ""coordination_risk"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""secondary_amine"", ""label"": ""R2NH"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom15:site2"", ""spectator_group_ids"": [""aryl_halide"", ""heteroaryl_nitrogen"", ""nitro"", ""secondary_amine"", ""tertiary_amine""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–NH2"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""center_token"": ""N"", ""derived_family"": ""primary_amine"", ""initial_h_count"": 2, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""coordination_risk""], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""heteroaryl_nitrogen""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Journal of Medicinal Chemistry (2025), 68(5), 5824-5844",
1.1,31-614-CAS-44583214,290,review,missing_c_n_family_environment|missing_c_n_product_connection|not_verified_as_sp2_c_n|reaction_not_exactly_verified,Ic1ccccc1.NC(=O)C12CC3CC(CC(C3)C1)C2>>O=C(Nc1ccccc1)C1C2CC3CC(C2)CC1C3,reactant_grammar_only,Ar–I + R–C(O)–NH2 →,source_family_reactant_only,76.0,COND1:catalyst=7681-65-4|reagent=110-70-3+7778-53-2|solvent=123-91-1,True,7681-65-4,110-70-3|7778-53-2,123-91-1,,,,,,,,,,,,,,,,,"Journal of Organic Chemistry (2025), 90(11), 3989-3993",Ullmann reaction
1.1,31-614-CAS-44909879,293,review,incomplete_condition_identity|missing_c_n_family_environment|missing_c_n_product_connection|not_verified_as_sp2_c_n|reaction_not_exactly_verified,CC[C@H](N)CO.Cc1cc(C)c(CNc2nc(F)nc3c2ncn3C(C)C)cn1>>CC[C@H](CO)Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1,reactant_grammar_only,HeteroAr–F + R–NH2 →,source_family_reactant_only,73.0,COND1:catalyst=unknown|reagent=7087-68-5|solvent=57-55-6,False,,7087-68-5,57-55-6,,,,,,,,,,,,,,,,,"Bioorganic & Medicinal Chemistry Letters (2025), 122130166",microwave irradiation
1.1,31-614-CAS-46426544,296,review,incomplete_condition_identity|missing_c_n_family_environment|missing_c_n_product_connection|multiple_products|not_verified_as_sp2_c_n|reaction_not_exactly_verified,Nc1ccc(N=Nc2ccccc2)cc1.Clc1ccnc2ccccc12>>Cl.c1ccc(/N=N/c2ccc(Nc3ccnc4ccccc34)cc2)cc1,reactant_grammar_only,HeteroAr–Cl + Ar–NH2 →,source_family_reactant_only,91.0,COND1:catalyst=unknown|reagent=unknown|solvent=64-17-5,False,,,64-17-5,,,,,,,,,,,,,,,,,"Journal of Organic Chemistry (2025), 90(28), 9826-9844",
1.1,31-614-CAS-46765518,298,review,incomplete_condition_identity,COc1cc2ncnc(Cl)c2cc1OC.Nc1ccc(NC(=O)Nc2ccc(F)cc2)cc1>>COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(F)cc4)cc3)c2cc1OC,exact_product_reconstruction,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar,exact_product,72.0,COND1:catalyst=76-05-1|reagent=unknown|solvent=67-63-0,False,76-05-1,,67-63-0,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_c_n_activation|coordination_risk|heteroaryl_electrophile,Ar–NH2,primary_amine,2,Ar,free,competing_reactive_handle,HeteroAr–NH–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–NH–Ar"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 8, ""component_index"": 0, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom8:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 1, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",amide|aryl_halide|ether|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation"", ""electrophile:coordination_risk"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.867}, ""features"": {}, ""flags"": [""challenging_c_n_activation"", ""coordination_risk"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom8:site0"", ""spectator_group_ids"": [""ether"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–NH2"", ""competing_site_labels"": [""Ar–F"", ""R2N–C(O)–NHR""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""center_token"": ""N"", ""derived_family"": ""primary_amine"", ""initial_h_count"": 2, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""amide"", ""aryl_halide""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","European Journal of Medicinal Chemistry (2025), 298118015",
1.1,31-614-CAS-46765522,299,review,incomplete_condition_identity,COc1cc2ncnc(Cl)c2cc1OC.Nc1ccc(NC(=O)Nc2ccc(Br)cc2)cc1>>COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(Br)cc4)cc3)c2cc1OC,exact_product_reconstruction,HeteroAr–Cl + Ar–NH2 → HeteroAr–NH–Ar,exact_product,82.0,COND1:catalyst=76-05-1|reagent=unknown|solvent=67-63-0,False,76-05-1,,67-63-0,HeteroAr–Cl,HeteroAr,Cl,open,electron_poor,challenging_c_n_activation|coordination_risk|heteroaryl_electrophile,Ar–NH2,primary_amine,2,Ar,free,competing_reactive_handle,HeteroAr–NH–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–NH–Ar"", ""connection_type"": ""C_N"", ""endpoint_1"": {""atom_index"": 8, ""component_index"": 0, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom8:site0""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 1, ""context"": ""N"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",amide|aryl_halide|ether|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_n_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_c_n_activation"", ""electrophile:coordination_risk"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:competing_reactive_handle""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–Cl"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [""heteroaryl_nitrogen""], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.867}, ""features"": {}, ""flags"": [""challenging_c_n_activation"", ""coordination_risk"", ""heteroaryl_electrophile""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom8:site0"", ""spectator_group_ids"": [""ether"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–NH2"", ""competing_site_labels"": [""Ar–Br"", ""R2N–C(O)–NHR""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""center_token"": ""N"", ""derived_family"": ""primary_amine"", ""initial_h_count"": 2, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle""], ""handle_token"": ""N"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [""amide"", ""aryl_halide""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","European Journal of Medicinal Chemistry (2025), 298118015",
