schema_version,reaction_id,source_row_number,admission_tier,admission_reasons,reaction_smiles,evidence_quality,reaction_label,reaction_label_status,yield_pct,condition_recipe_id,conditions_complete,catalyst_cas,reagent_cas,solvent_cas,electrophile_label,electrophile_context,electrophile_handle,electrophile_steric_class,electrophile_electronic_class,electrophile_flags,nucleophile_label,nucleophile_family,nucleophile_contexts,nucleophile_availability,nucleophile_flags,product_connection_label,product_connection_json,spectator_group_ids,family_environment_json,reference,notes
1.1,31-614-CAS-35035135,234,review,incomplete_condition_identity,Fc1nc(F)c(F)c(F)c1F.SC1CCCCC1>>Fc1nc(F)c(F)c(SC2CCCCC2)c1F,exact_product_reconstruction,HeteroAr–F + R–SH → HeteroAr–S–R,exact_product,99.0,COND1:catalyst=unknown|reagent=121-44-8|solvent=75-05-8,False,,121-44-8,75-05-8,HeteroAr–F,HeteroAr,F,ortho_hindered,neutral,challenging_heteroatom_activation|competing_reactive_handle|heteroaryl_electrophile,R–SH,thiol,Alkyl,free,sulfur_coordination_risk,HeteroAr–S–R,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 7, ""component_index"": 0, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom7:site3""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 1, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|heteroaryl_nitrogen,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–F"", ""competing_site_labels"": [""HeteroAr–F""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.217}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle"", ""heteroaryl_electrophile""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 3, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom7:site3"", ""spectator_group_ids"": [""aryl_halide"", ""heteroaryl_nitrogen""], ""steric"": {""class"": ""ortho_hindered"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 2}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Cell Reports Physical Science (2022), 3(8), 101010","chemoselective, regioselective"
1.1,31-614-CAS-35035173,235,review,incomplete_condition_identity,SCc1ccccc1.CCN(CC)C(=O)c1c(F)c(F)c(F)c(F)c1F>>CCN(CC)C(=O)c1c(F)c(F)c(SCc2ccccc2)c(F)c1F,exact_product_reconstruction,Ar–F + R–SH → Ar–S–R,exact_product,92.0,COND1:catalyst=unknown|reagent=121-44-8|solvent=75-05-8,False,,121-44-8,75-05-8,Ar–F,Ar,F,ortho_hindered,neutral,challenging_heteroatom_activation|competing_reactive_handle,R–SH,thiol,Alkyl,free,sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 12, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom12:site2""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",amide|aryl_halide,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–F""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 1, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom12:site2"", ""spectator_group_ids"": [""amide"", ""aryl_halide""], ""steric"": {""class"": ""ortho_hindered"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 2}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Cell Reports Physical Science (2022), 3(8), 101010","chemoselective, regioselective"
1.1,31-614-CAS-35156607,238,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Ic1ccc(-c2ccc(I)cc2)cc1.Fc1c(F)c(F)c(S)c(F)c1F.[Cu]>>Fc1c(F)c(F)c(Sc2ccc(-c3ccc(Sc4c(F)c(F)c(F)c(F)c4F)cc3)cc2)c(F)c1F,reactant_grammar_only,Ar–I + Ar–SH →,source_family_reactant_only,72.0,COND1:catalyst=unknown|reagent=unknown|solvent=68-12-2,False,,,68-12-2,,,,,,,,,,,,,,,,"Chemical Science (2023), 14(1), 70-77",
1.1,31-614-CAS-35156610,239,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,Cc1cc(I)c(C)cc1I.Fc1c(F)c(F)c(S)c(F)c1F.[Cu]>>Cc1cc(Sc2c(F)c(F)c(F)c(F)c2F)c(C)cc1Sc1c(F)c(F)c(F)c(F)c1F,reactant_grammar_only,Ar–I + Ar–SH →,source_family_reactant_only,92.0,COND1:catalyst=unknown|reagent=unknown|solvent=68-12-2,False,,,68-12-2,,,,,,,,,,,,,,,,"Chemical Science (2023), 14(1), 70-77",
1.1,31-614-CAS-35204001,240,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,CC(C)(C)S.[Na].O=Cc1cc(Br)c(C=O)cc1Br>>CC(C)(C)Sc1cc(C=O)c(SC(C)(C)C)cc1C=O,reactant_grammar_only,Ar–Br + R–SH →,source_family_reactant_only,70.0,COND1:catalyst=unknown|reagent=unknown|solvent=68-12-2,False,,,68-12-2,,,,,,,,,,,,,,,,"Nature Chemistry (2023), 15(3), 413-423",
1.1,31-614-CAS-35964475,245,review,incomplete_condition_identity,Cc1ccccc1S.N#Cc1ccc(Cl)cc1>>Cc1ccccc1Sc1ccc(C#N)cc1,exact_product_reconstruction,Ar–Cl + Ar–SH → Ar–S–Ar,exact_product,81.0,COND1:catalyst=unknown|reagent=6284-40-8|solvent=7732-18-5,False,,6284-40-8,7732-18-5,Ar–Cl,Ar,Cl,open,neutral,challenging_heteroatom_activation,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 5, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""endpoint_2"": {""atom_index"": 7, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom7:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",nitrile,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""nitrile""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom7:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Angewandte Chemie, International Edition (2023), 62(17), e202218775","photochemical, LED lamp (385nm) used, sealed vial used, alternative preparation shown"
1.1,31-614-CAS-35964489,246,review,incomplete_condition_identity,Fc1ccc(S)cc1.N#Cc1ccc(Br)cc1>>N#Cc1ccc(Sc2ccc(F)cc2)cc1,exact_product_reconstruction,Ar–Br + Ar–SH → Ar–S–Ar,exact_product,88.0,COND1:catalyst=unknown|reagent=6284-40-8|solvent=7732-18-5,False,,6284-40-8,7732-18-5,Ar–Br,Ar,Br,open,neutral,,Ar–SH,thiophenol,Ar,free,competing_reactive_handle|sulfur_coordination_risk,Ar–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 5, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom5:site0""}, ""endpoint_2"": {""atom_index"": 5, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom5:site1""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|nitrile,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""nucleophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Br"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [], ""handle_token"": ""Br"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom5:site0"", ""spectator_group_ids"": [""nitrile""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [""Ar–F""], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""competing_reactive_handle"", ""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom5:site1"", ""spectator_group_ids"": [""aryl_halide""], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Angewandte Chemie, International Edition (2023), 62(17), e202218775","photochemical, LED lamp (385nm) used, sealed vial used, alternative preparation shown"
1.1,31-614-CAS-37149611,247,review,incomplete_condition_identity,CCCCCCCCCCCCS.Fc1cccc(Br)c1>>CCCCCCCCCCCCSc1cccc(Br)c1,exact_product_reconstruction,Ar–F + R–SH → Ar–S–R,exact_product,87.0,COND1:catalyst=unknown|reagent=12125-02-9+17455-13-9+865-47-4|solvent=109-99-9+68-12-2+7732-18-5,False,,12125-02-9|17455-13-9|865-47-4,109-99-9|68-12-2|7732-18-5,Ar–F,Ar,F,open,neutral,challenging_heteroatom_activation|competing_reactive_handle,R–SH,thiol,Alkyl,free,sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 1, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom1:site0""}, ""endpoint_2"": {""atom_index"": 12, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom12:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""electrophile:competing_reactive_handle"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–F"", ""competing_site_labels"": [""Ar–Br""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation"", ""competing_reactive_handle""], ""handle_token"": ""F"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom1:site0"", ""spectator_group_ids"": [""aryl_halide""], ""steric"": {""class"": ""open"", ""local_heavy_atoms_r2"": 6, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 0}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom12:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Chemical & Pharmaceutical Bulletin (2023), 71(7), 620-623",alternative preparation shown
1.1,31-614-CAS-37644536,252,review,incomplete_condition_identity,Sc1ccccc1.Cc1nn(-c2ccc(F)cc2)c(N)c1I>>Cc1nn(-c2ccc(F)cc2)c(N)c1Sc1ccccc1,exact_product_reconstruction,HeteroAr–I + Ar–SH → HeteroAr–S–Ar,exact_product,85.0,COND1:catalyst=unknown|reagent=534-17-8|solvent=67-68-5,False,,534-17-8,67-68-5,HeteroAr–I,HeteroAr,I,ortho_hindered,electron_poor,competing_reactive_handle|heteroaryl_electrophile,Ar–SH,thiophenol,Ar,free,sulfur_coordination_risk,HeteroAr–S–Ar,"{""bond_order"": ""single"", ""concise_label"": ""HeteroAr–S–Ar"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 13, ""component_index"": 1, ""context"": ""HeteroAr"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom13:site2""}, ""endpoint_2"": {""atom_index"": 0, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom0:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",aryl_halide|heteroaryl_nitrogen|primary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:competing_reactive_handle"", ""electrophile:heteroaryl_electrophile"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""HeteroAr"", ""chemist_label"": ""HeteroAr–I"", ""competing_site_labels"": [""Ar–F"", ""HeteroAr–NH2""], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""electron_poor"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.35}, ""features"": {}, ""flags"": [""competing_reactive_handle"", ""heteroaryl_electrophile""], ""handle_token"": ""I"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""heteroaryl_nitrogen"", ""label"": ""HetAr–N"", ""tags"": [""basic"", ""metal_binding"", ""strong_metal_binding"", ""electron_withdrawing""]}, {""distance"": 2, ""group_id"": ""primary_amine"", ""label"": ""R–NH2"", ""tags"": [""basic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom13:site2"", ""spectator_group_ids"": [""aryl_halide"", ""heteroaryl_nitrogen"", ""primary_amine""], ""steric"": {""class"": ""ortho_hindered"", ""local_heavy_atoms_r2"": 8, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 2}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""Ar–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiophenol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Ar""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom0:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 4, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Synlett (2024), 35(3), 313-318","photochemical (blue LED light (9W )used), closed vessel used"
1.1,31-614-CAS-37753008,254,review,incomplete_condition_identity,CCCS.O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1>>CCCSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],exact_product_reconstruction,Ar–Cl + R–SH → Ar–S–R,exact_product,85.0,COND1:catalyst=unknown|reagent=584-08-7+7732-18-5|solvent=108-32-7+7732-18-5,False,,584-08-7|7732-18-5,108-32-7|7732-18-5,Ar–Cl,Ar,Cl,ortho_substituted,neutral,challenging_heteroatom_activation,R–SH,thiol,Alkyl,free,sulfur_coordination_risk,Ar–S–R,"{""bond_order"": ""single"", ""concise_label"": ""Ar–S–R"", ""connection_type"": ""C_S"", ""endpoint_1"": {""atom_index"": 6, ""component_index"": 1, ""context"": ""Ar"", ""role"": ""electrophile"", ""source_site_id"": ""mol0:atom6:site0""}, ""endpoint_2"": {""atom_index"": 3, ""component_index"": 0, ""context"": ""S"", ""role"": ""nucleophile"", ""source_site_id"": ""mol0:atom3:site0""}, ""evidence"": ""exact_product_reconstruction"", ""schema_version"": ""1.0""}",nitro|tertiary_amine,"{""evidence"": ""exact_product_reconstruction"", ""family_id"": ""c_s_coupling"", ""feature_version"": ""1.0"", ""flags"": [""electrophile:challenging_heteroatom_activation"", ""nucleophile:sulfur_coordination_risk""], ""partners"": [{""anchor_context"": ""Ar"", ""chemist_label"": ""Ar–Cl"", ""competing_site_labels"": [], ""component_index"": 1, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.2}, ""features"": {}, ""flags"": [""challenging_heteroatom_activation""], ""handle_token"": ""Cl"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""aryl_halide"", ""label"": ""Ar–X"", ""tags"": [""competing_coupling_handle""]}, {""distance"": 2, ""group_id"": ""nitro"", ""label"": ""NO2"", ""tags"": [""electron_withdrawing"", ""reduction_sensitive""]}, {""distance"": 2, ""group_id"": ""tertiary_amine"", ""label"": ""R3N"", ""tags"": [""basic"", ""nucleophilic"", ""metal_binding"", ""strong_metal_binding""]}], ""role"": ""electrophile"", ""site_id"": ""mol0:atom6:site0"", ""spectator_group_ids"": [""nitro"", ""tertiary_amine""], ""steric"": {""class"": ""ortho_substituted"", ""local_heavy_atoms_r2"": 7, ""method"": ""graph_local_v1"", ""ortho_substituent_count"": 1}, ""unprotected_xh_group_ids"": []}, {""anchor_context"": null, ""chemist_label"": ""R–SH"", ""competing_site_labels"": [], ""component_index"": 0, ""coordination_group_ids"": [], ""electronic"": {""class"": ""neutral"", ""method"": ""tag_distance_v1"", ""qualitative_sum"": 0.0}, ""features"": {""availability"": ""free"", ""derived_family"": ""thiol"", ""element"": ""S"", ""initial_h_count"": 1, ""retained_contexts"": [""Alkyl""]}, ""flags"": [""sulfur_coordination_risk""], ""handle_token"": ""S"", ""nearby_groups"": [{""distance"": 0, ""group_id"": ""thiol"", ""label"": ""R–SH"", ""tags"": [""acidic"", ""nucleophilic"", ""unprotected_XH"", ""metal_binding"", ""palladium_poisoning"", ""oxidation_sensitive""]}], ""role"": ""nucleophile"", ""site_id"": ""mol0:atom3:site0"", ""spectator_group_ids"": [], ""steric"": {""carbon_neighbor_count"": 1, ""class"": ""primary"", ""local_heavy_atoms_r2"": 3, ""method"": ""graph_local_v1""}, ""unprotected_xh_group_ids"": []}]}","Applied Organometallic Chemistry (2023), 37(11), e7255","green chemistry-catalyst, catalyst prepared and used, reusable catalyst used"
1.1,31-614-CAS-37924879,255,review,incomplete_condition_identity|missing_c_s_coupling_environment|missing_c_s_product_connection|not_verified_as_sp2_c_s_substitution|reaction_not_exactly_verified,CCOC(=O)CCS.Brc1cnc(Br)nc1.Sc1ccccc1>>CCOC(=O)CCSc1cnc(Sc2ccccc2)nc1,reactant_grammar_only,(HeteroAr–Br + Ar–SH) OR (HeteroAr–Br + R–SH) →,source_family_ambiguous_reactants,70.0,COND1:catalyst=1416881-52-1+28923-39-9|reagent=unknown|solvent=127-19-5,False,1416881-52-1|28923-39-9,,127-19-5,,,,,,,,,,,,,,,,"ACS Catalysis (2023), 13(20), 13618-13625",photochemical (single blue LED (455 (+ or -15) nm) used)
