Dataset entry number,ReactionClass,SCREEN_ID,NOTEBOOK_ID,REACTION_ID,KeyWord_STD,ReactionGroup,RXN_SMILES,PCAT_CMPD_ID,PRODUCT_STRUCTURE,Product_Yield_PCT_Area_UV,Product_UV_Analysis_Wavelength_nm,Product_Yield_Mass_Ion_Count,Product_Selectivity,Solvent_1_Name,Reaction_T,Reaction_Time_hrs,Catalyst_1_eq,Catalyst_1_ID[1],catalyst_1_ID_1_SMILES,Catalyst_1_ID[2],catalyst_1_ID_2_SMILES,Catalyst_1_Short_Hand,Catalyst_2_eq,Catalyst_2_ID[1],catalyst_2_ID_1_SMILES,Catalyst_2_ID[2],catalyst_2_ID_2_SMILES,Catalyst_2_Short_Hand,Reactant_1_eq,Reactant_1_ID,Reactant_1_SMILES,Reactant_2_eq,Reactant_2_ID,reactant_2_SMILES,Reactant_3_eq,Reactant_3_ID,reactant_3_SMILES,Reagent_1_eq,Reagent_1_ID,Reagent_1_Short_Hand,Reagent_2_eq,Reagent_2_ID,Reagent_2_Short_Hand,yie_react
46925,Alkylation,SCRN_16,00119131-1771,RKB-03604909,ALKYLATION,Lewis Acid Base Screening,CCO[SiH](OCC)OCC.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,0,310.0,0.0,,Dioxane,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00009061,[Si](OCC)(OCC)OCC,,MFCD00043143,BEMP,,,,0__MFCD00007048__MFCD01691686__MFCD00009061
46898,Alkylation,SCRN_16,00119131-1771,RKB-03604910,ALKYLATION,Lewis Acid Base Screening,[O-:1][N+:2]([c:4]1[c:9](F)[cH:8][cH:7][cH:6][cH:5]1)=[O:3].[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[OH:12].CC([SiH](C(C)C)C(C)C)C>>[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[O:12][c:9]2[c:4]([N+:2]([O-:1])=[O:3])[cH:5][cH:6][cH:7][cH:8]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,0,310.0,0.0,,Dioxane,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00009657,[Si](C(C)C)(C(C)C)C(C)C,,MFCD00043143,BEMP,,,,0__MFCD00007048__MFCD01691686__MFCD00009657
47039,Alkylation,SCRN_16,00119131-1771,RKB-03604912,ALKYLATION,Lewis Acid Base Screening,c1ccc([SiH](c2ccccc2)c3ccccc3)cc1.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,0,310.0,304207.0313,,Dioxane,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00003003,[Si](c1ccccc1)(c1ccccc1)c1ccccc1,,MFCD00145114,P4-t-Bu,,,,0__MFCD00007048__MFCD01691686__MFCD00003003
46926,Alkylation,SCRN_16,00119131-1771,RKB-03604919,ALKYLATION,Lewis Acid Base Screening,[O-:1][N+:2]([c:4]1[c:9](F)[cH:8][cH:7][cH:6][cH:5]1)=[O:3].[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[OH:12].CCO[SiH](OCC)OCC>>[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[O:12][c:9]2[c:4]([N+:2]([O-:1])=[O:3])[cH:5][cH:6][cH:7][cH:8]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,0,310.0,0.0,,Dioxane,60.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00009061,[Si](OCC)(OCC)OCC,,MFCD00214188,P1-t-Bu-tris,,,,0__MFCD00007048__MFCD01691686__MFCD00009061
46762,Alkylation,SCRN_16,00119131-1771,RKB-03604920,ALKYLATION,Lewis Acid Base Screening,C[Si]([SiH]([Si](C)(C)C)[Si](C)(C)C)(C)C.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,0,310.0,800.0922852,,DMSO,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00077893,[Si]([Si]([Si](C)(C)C)[Si](C)(C)C)(C)(C)C,,MFCD00009462,Bu3P,,,,0__MFCD00007048__MFCD01691686__MFCD00077893
46902,Alkylation,SCRN_16,00119131-1771,RKB-03604941,ALKYLATION,Lewis Acid Base Screening,CC([SiH](C(C)C)C(C)C)C.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,0,310.0,1925.465698,,Dioxane,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00009657,[Si](C(C)C)(C(C)C)C(C)C,,MFCD00006930,DBU,,,,0__MFCD00007048__MFCD01691686__MFCD00009657
21594,Alkylation,SCRN_16,00119131-1771,RKB-03604960,ALKYLATION,Lewis Acid Base Screening,CCO[SiH](OCC)C.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,1,310.0,390518.8438,,DMSO,60.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00026749,[Si](OCC)(OCC)C,,MFCD00145114,P4-t-Bu,,,,1__MFCD00007048__MFCD01691686__MFCD00026749
21606,Alkylation,SCRN_16,00119131-1771,RKB-03604966,ALKYLATION,Lewis Acid Base Screening,[O-:1][N+:2]([c:4]1[c:9](F)[cH:8][cH:7][cH:6][cH:5]1)=[O:3].[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[OH:12].C[SiH](O[SiH](C)C)C>>[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[O:12][c:9]2[c:4]([N+:2]([O-:1])=[O:3])[cH:5][cH:6][cH:7][cH:8]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,1,310.0,772728.1875,,Dioxane,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00008256,[Si](O[Si](C)C)(C)C,,MFCD00145114,P4-t-Bu,,,,1__MFCD00007048__MFCD01691686__MFCD00008256
21589,Alkylation,SCRN_16,00119131-1771,RKB-03604982,ALKYLATION,Lewis Acid Base Screening,[O-:1][N+:2]([c:4]1[c:9](F)[cH:8][cH:7][cH:6][cH:5]1)=[O:3].[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[OH:12].C[SiH2]c1ccccc1>>[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[O:12][c:9]2[c:4]([N+:2]([O-:1])=[O:3])[cH:5][cH:6][cH:7][cH:8]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,1,310.0,798308.0,,Dioxane,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00039787,c1(ccccc1)[Si]C,,MFCD00145114,P4-t-Bu,,,,1__MFCD00007048__MFCD01691686__MFCD00039787
6957,Alkylation,SCRN_16,00119131-1771,RKB-03604983,ALKYLATION,Lewis Acid Base Screening,[O-:1][N+:2]([c:4]1[c:9](F)[cH:8][cH:7][cH:6][cH:5]1)=[O:3].[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[OH:12].CC[SiH](CC)CC>>[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[O:12][c:9]2[c:4]([N+:2]([O-:1])=[O:3])[cH:5][cH:6][cH:7][cH:8]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,6,310.0,856813.6875,,DMSO,60.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00009018,[Si](CC)(CC)CC,,MFCD00145114,P4-t-Bu,,,,6__MFCD00007048__MFCD01691686__MFCD00009018
21596,Alkylation,SCRN_16,00119131-1771,RKB-03604984,ALKYLATION,Lewis Acid Base Screening,[O-:1][N+:2]([c:4]1[c:9](F)[cH:8][cH:7][cH:6][cH:5]1)=[O:3].[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[OH:12].CCO[SiH](OCC)C>>[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[O:12][c:9]2[c:4]([N+:2]([O-:1])=[O:3])[cH:5][cH:6][cH:7][cH:8]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,1,310.0,73384.28125,,DMSO,60.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00026749,[Si](OCC)(OCC)C,,MFCD00145111,P1-t-Bu,,,,1__MFCD00007048__MFCD01691686__MFCD00026749
8891,Alkylation,SCRN_16,00119131-1771,RKB-03604994,ALKYLATION,Lewis Acid Base Screening,CC[SiH](CC)CC.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,5,310.0,1209280.625,,DMSO,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00009018,[Si](CC)(CC)CC,,MFCD00145114,P4-t-Bu,,,,5__MFCD00007048__MFCD01691686__MFCD00009018
21590,Alkylation,SCRN_16,00119131-1771,RKB-03604996,ALKYLATION,Lewis Acid Base Screening,C[SiH2]c1ccccc1.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,1,310.0,73079.17969,,DMSO,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00039787,c1(ccccc1)[Si]C,,MFCD00043143,BEMP,,,,1__MFCD00007048__MFCD01691686__MFCD00039787
21598,Alkylation,SCRN_16,00119131-1771,RKB-03605003,ALKYLATION,Lewis Acid Base Screening,[O-:1][N+:2]([c:4]1[c:9](F)[cH:8][cH:7][cH:6][cH:5]1)=[O:3].[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[OH:12].[SiH3]c1ccccc1>>[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[O:12][c:9]2[c:4]([N+:2]([O-:1])=[O:3])[cH:5][cH:6][cH:7][cH:8]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,1,310.0,319417.9688,,DMSO,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00013478,c1(ccccc1)[Si],,MFCD00145114,P4-t-Bu,,,,1__MFCD00007048__MFCD01691686__MFCD00013478
21599,Alkylation,SCRN_16,00119131-1771,RKB-03605019,ALKYLATION,Lewis Acid Base Screening,[SiH3]c1ccccc1.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,1,310.0,242898.9844,,DMSO,60.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00013478,c1(ccccc1)[Si],,MFCD00145114,P4-t-Bu,,,,1__MFCD00007048__MFCD01691686__MFCD00013478
13470,Alkylation,SCRN_16,00119131-1771,RKB-03605026,ALKYLATION,Lewis Acid Base Screening,[O-:1][N+:2]([c:4]1[c:9](F)[cH:8][cH:7][cH:6][cH:5]1)=[O:3].[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[OH:12].C[SiH](c1ccccc1)C>>[CH3:10][CH:11]([c:13]1[cH:18][n:17][cH:16][cH:15][cH:14]1)[O:12][c:9]2[c:4]([N+:2]([O-:1])=[O:3])[cH:5][cH:6][cH:7][cH:8]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,3,310.0,742099.4375,,DMSO,60.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00008257,c1(ccccc1)[Si](C)C,,MFCD00145114,P4-t-Bu,,,,3__MFCD00007048__MFCD01691686__MFCD00008257
13472,Alkylation,SCRN_16,00119131-1771,RKB-03605038,ALKYLATION,Lewis Acid Base Screening,C[SiH](O[SiH](C)C)C.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,3,310.0,838817.8125,,DMSO,20.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00008256,[Si](O[Si](C)C)(C)C,,MFCD00145114,P4-t-Bu,,,,3__MFCD00007048__MFCD01691686__MFCD00008256
21605,Alkylation,SCRN_16,00119131-1771,RKB-03605058,ALKYLATION,Lewis Acid Base Screening,C[SiH](c1ccccc1)C.[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[OH:3].[O-:10][N+:11]([c:13]1[c:18](F)[cH:17][cH:16][cH:15][cH:14]1)=[O:12]>>[CH3:1][CH:2]([c:4]1[cH:9][n:8][cH:7][cH:6][cH:5]1)[O:3][c:18]2[c:13]([N+:11]([O-:10])=[O:12])[cH:14][cH:15][cH:16][cH:17]2,PF-06842448,CC(Oc1ccccc1[N+](=O)[O-])c2cccnc2,1,310.0,54702.20703,,DMSO,60.0,18.0,,,,,,,,,,,,,1.0,MFCD00007048,c1(c(cccc1)F)[N+](=O)[O-],,MFCD01691686,c1(cccnc1)C(C)O,1.2,MFCD00008257,c1(ccccc1)[Si](C)C,,MFCD00214188,P1-t-Bu-tris,,,,1__MFCD00007048__MFCD01691686__MFCD00008257
13360,Alkylation,SCRN_177,00119131-1813,RKB-03610370,ALKYLATION,Lewis Acid Base Screening,[CH3:1][O:2][c:3]1[c:11]([c:7]2[n:6][cH:5][cH:4]1)[cH:10][cH:9][nH:8]2.[CH3:12][C:13]([O:16][C:17]([N:19]1[CH2:24][CH2:23][C:22](=O)[CH2:21][CH2:20]1)=[O:18])([CH3:15])[CH3:14]>>[CH3:1][O:2][c:3]1[c:11]([c:7]2[n:6][cH:5][cH:4]1)[c:10]([C:22]([CH2:23][CH2:24][N:19]([C:17]([O:16][C:13]([CH3:15])([CH3:14])[CH3:12])=[O:18])[CH2:20]3)=[CH:21]3)[cH:9][nH:8]2,PF-06850430,COc1ccnc2[nH]cc(C3=CCN(CC3)C(=O)OC(C)(C)C)c12,3,225.0,817474.6875,,2-methyl-1-propanol,100.0,18.0,,,,,,,,,,,,,1.0,MFCD08272230,c12nccc(c1cc[nH]2)OC,1.0,MFCD00151800,C(OC(N1CCC(CC1)=O)=O)(C)(C)C,,,,5.0,MFCD00149664,CsOH.H2O,,,,3__MFCD08272230__MFCD00151800__
13362,Alkylation,SCRN_177,00119131-1813,RKB-03610372,ALKYLATION,Lewis Acid Base Screening,[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:13][CH2:12][C:11](=O)[CH2:10][CH2:9]1)=[O:7])([CH3:4])[CH3:3].[CH3:14][O:15][c:16]1[c:24]([c:20]2[n:19][cH:18][cH:17]1)[cH:23][cH:22][nH:21]2>>[CH3:14][O:15][c:16]1[c:24]([c:20]2[n:19][cH:18][cH:17]1)[c:23]([C:11]([CH2:12][CH2:13][N:8]([C:6]([O:5][C:2]([CH3:4])([CH3:3])[CH3:1])=[O:7])[CH2:9]3)=[CH:10]3)[cH:22][nH:21]2,PF-06850430,COc1ccnc2[nH]cc(C3=CCN(CC3)C(=O)OC(C)(C)C)c12,3,225.0,0.0,,2-butanol,100.0,18.0,,,,,,,,,,,,,1.0,MFCD08272230,c12nccc(c1cc[nH]2)OC,1.0,MFCD00151800,C(OC(N1CCC(CC1)=O)=O)(C)(C)C,,,,25.0,MFCD00003548,NaOH(aq.),,,,3__MFCD08272230__MFCD00151800__
37013,Alkylation,SCRN_182,00707420-0239,RKB-03552543,ALKYLATION,Lewis Acid Base Screening,[CH3:1][O:2][C:3]([C@@H:5]1[CH2:11][N:10]([C:12]([O:14][CH2:15][c:16]2[cH:21][cH:20][cH:19][cH:18][cH:17]2)=[O:13])[CH2:9][C@H:7]([OH:8])[CH2:6]1)=[O:4].[CH3:22]I>>[CH3:22][O:8][C@H:7]1[CH2:9][N:10]([C:12]([O:14][CH2:15][c:16]2[cH:21][cH:20][cH:19][cH:18][cH:17]2)=[O:13])[CH2:11][C@@H:5]([C:3]([O:2][CH3:1])=[O:4])[CH2:6]1,PF-06823756,CO[C@@H]1C[C@@H](CN(C1)C(=O)OCc2ccccc2)C(=O)OC,0,210.0,975.7380371,,MeCN,25.0,18.0,,,,,,,,,,,,,1.0,PF-05206500,C1[C@@H](C[C@@H](CN1C(=O)OCc1ccccc1)C(=O)OC)O,,MFCD00001073,CI,,,,,MFCD00006175,NMM,,,,0__PF-05206500__MFCD00001073__
37017,Alkylation,SCRN_182,00707420-0239,RKB-03552547,ALKYLATION,Lewis Acid Base Screening,[CH3:1]I.[CH3:2][O:3][C:4]([C@@H:6]1[CH2:12][N:11]([C:13]([O:15][CH2:16][c:17]2[cH:22][cH:21][cH:20][cH:19][cH:18]2)=[O:14])[CH2:10][C@H:8]([OH:9])[CH2:7]1)=[O:5]>>[CH3:1][O:9][C@H:8]1[CH2:10][N:11]([C:13]([O:15][CH2:16][c:17]2[cH:22][cH:21][cH:20][cH:19][cH:18]2)=[O:14])[CH2:12][C@@H:6]([C:4]([O:3][CH3:2])=[O:5])[CH2:7]1,PF-06823756,CO[C@@H]1C[C@@H](CN(C1)C(=O)OCc2ccccc2)C(=O)OC,0,210.0,0.0,,MeCN,25.0,18.0,,,,,,,,,,,,,1.0,PF-05206500,C1[C@@H](C[C@@H](CN1C(=O)OCc1ccccc1)C(=O)OC)O,,MFCD00001073,CI,,,,,MFCD00014289,Cy2NMe,,,,0__PF-05206500__MFCD00001073__
34402,Alkylation,SCRN_183,00707420-0257,RKB-03585369,ALKYLATION,Lewis Acid Base Screening,[CH3:1][n:2]1[c:7]([c:8]2[n:12][nH:11][n:10][n:9]2)[c:5]([I:6])[cH:4][n:3]1.[CH3:13][CH2:14][O:15][C:16]([O:18][CH:19](Cl)[CH3:20])=[O:17]>>[CH3:13][CH2:14][O:15][C:16]([O:18][CH:19]([n:9]1[c:8]([c:7]2[n:2]([CH3:1])[n:3][cH:4][c:5]2[I:6])[n:12][n:11][n:10]1)[CH3:20])=[O:17],PF-06812661,CCOC(=O)OC(C)n1nnnc1c2c(I)cnn2C,0,225.0,6761.755005,-4.482326984,MeCN,60.0,18.0,,,,,,,,,,,,,1.0,PF-06744388,c1(cnn(c1c1n[nH]nn1)C)I,2.0,MFCD00040523,O(C(OCC)=O)C(C)Cl,,,,,MFCD00006493,PMP,,,,0__PF-06744388__MFCD00040523__
34409,Alkylation,SCRN_183,00707420-0257,RKB-03585384,ALKYLATION,Lewis Acid Base Screening,[CH3:1][CH2:2][O:3][C:4]([O:6][CH:7](Cl)[CH3:8])=[O:5].[CH3:9][n:10]1[c:15]([c:16]2[n:20][nH:19][n:18][n:17]2)[c:13]([I:14])[cH:12][n:11]1>>[CH3:1][CH2:2][O:3][C:4]([O:6][CH:7]([n:17]1[c:16]([c:15]2[n:10]([CH3:9])[n:11][cH:12][c:13]2[I:14])[n:20][n:19][n:18]1)[CH3:8])=[O:5],PF-06812661,CCOC(=O)OC(C)n1nnnc1c2c(I)cnn2C,0,225.0,16084.55566,-3.412693263,Toluene,60.0,18.0,,,,,,,,,,,,,1.0,PF-06744388,c1(cnn(c1c1n[nH]nn1)C)I,2.0,MFCD00040523,O(C(OCC)=O)C(C)Cl,,,,,MFCD00003403,Ag2CO3,,,,0__PF-06744388__MFCD00040523__
42933,Alkylation,SCRN_198,00707420-0281,RKB-03582984,ALKYLATION,Lewis Acid Base Screening,Clc1[n:6][c:5]([N:7]2[CH2:12][CH2:11][O:10][CH2:9][CH2:8]2)[n:4][c:2]([Cl:3])[cH:1]1.[CH3:13][C:14]([O:17][C:18]([N:20]1[CH2:28][C:23]2([NH:27][C:26](=O)[O:25][CH2:24]2)[CH2:22][CH2:21]1)=[O:19])([CH3:16])[CH3:15]>>[CH3:13][C:14]([O:17][C:18]([N:20]1[CH2:28][C:23]([NH:27][c:26]2[n:6][c:5]([N:7]3[CH2:12][CH2:11][O:10][CH2:9][CH2:8]3)[n:4][c:2]([Cl:3])[cH:1]2)([CH2:24][OH:25])[CH2:22][CH2:21]1)=[O:19])([CH3:16])[CH3:15],PF-06833871,CC(C)(C)OC(=O)N1CCC(CO)(C1)Nc2cc(Cl)nc(n2)N3CCOCC3,0,280.0,22424.71289,#ERROR,DMAc,130.0,18.0,,,,,,,,,,,,,1.0,MFCD05022359,c1(nc(cc(n1)Cl)Cl)N1CCOCC1,1.0,PF-06733789,N1(C[C@@]2(CC1)NC(=O)OC2)C(OC(C)(C)C)=O,,,,,MFCD10567040,CsOPiv,,,,0__MFCD05022359__PF-06733789__
42936,Alkylation,SCRN_198,00707420-0281,RKB-03582987,ALKYLATION,Lewis Acid Base Screening,[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:16][C:11]2([NH:15][C:14](=O)[O:13][CH2:12]2)[CH2:10][CH2:9]1)=[O:7])([CH3:4])[CH3:3].Clc1[n:22][c:21]([N:23]2[CH2:28][CH2:27][O:26][CH2:25][CH2:24]2)[n:20][c:18]([Cl:19])[cH:17]1>>[CH3:1][C:2]([O:5][C:6]([N:8]1[CH2:16][C:11]([NH:15][c:14]2[n:22][c:21]([N:23]3[CH2:28][CH2:27][O:26][CH2:25][CH2:24]3)[n:20][c:18]([Cl:19])[cH:17]2)([CH2:12][OH:13])[CH2:10][CH2:9]1)=[O:7])([CH3:4])[CH3:3],PF-06833871,CC(C)(C)OC(=O)N1CCC(CO)(C1)Nc2cc(Cl)nc(n2)N3CCOCC3,0,280.0,28968.04297,#ERROR,DMAc,130.0,18.0,,,,,,,,,,,,,1.0,MFCD05022359,c1(nc(cc(n1)Cl)Cl)N1CCOCC1,1.0,PF-06733789,N1(C[C@@]2(CC1)NC(=O)OC2)C(OC(C)(C)C)=O,,,,,MFCD00003403,Ag2CO3,,,,0__MFCD05022359__PF-06733789__
