reaction_id,duplicate_reaction_ids,source_files,reaction_type,yield_pct,temperature_c,time_h,reactant_smiles,product_smiles,reaction_smiles,title,authors,citation,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,product_yields_json,reactants_json,products_json,reagents_json,catalysts_json,solvents_json,notes,structure_warnings
31-085-CAS-18526277,31-085-CAS-18526277,Reaction_20251110_2143 (3).rdf,Paal–Knorr synthesis,16,,,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O,CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1.CC(=O)C(=CC(=O)c1ccccc1)C(C)=O>>CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12.CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12,"Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles","Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi","Heterocycles (2017), 94(8), 1479-1505","Reaction of electron-deficient 3-acetyl-1-arylpent-2-ene-1,4-diones as a building block of heterocycles | Kawabata, Shun; Oishi, Akihiro; Nishino, Hiroshi | Heterocycles (2017), 94(8), 1479-1505","120-72-9, 89201-18-3","1316302-66-5, 1883769-19-4",,,67-56-1,,,,,,,1,1,16,80,,,,,,"{""1"": 16, ""2"": 80}","[{""index"": 1, ""cas_rn"": ""120-72-9"", ""smiles"": ""c1ccc2[nH]ccc2c1""}, {""index"": 2, ""cas_rn"": ""89201-18-3"", ""smiles"": ""CC(=O)C(=CC(=O)c1ccccc1)C(C)=O""}]","[{""index"": 1, ""cas_rn"": ""1316302-66-5"", ""yield_pct"": ""16"", ""smiles"": ""CC(=O)c1c(C)oc(-c2ccccc2)c1-c1c[nH]c2ccccc12""}, {""index"": 2, ""cas_rn"": ""1883769-19-4"", ""yield_pct"": ""80"", ""smiles"": ""CC(=O)C(C(C)=O)C(C(=O)c1ccccc1)c1c[nH]c2ccccc12""}]",[],[],"[{""index"": 1, ""cas_rn"": ""67-56-1""}]","Michael addition, alternate reaction conditions also shown",
31-614-CAS-40486139,31-614-CAS-40486139,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,85,,,Nc1ccccc1[N+](=O)[O-].CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1ccccc1[N+](=O)[O-],Nc1ccccc1[N+](=O)[O-].CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1ccccc1[N+](=O)[O-],Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","88-74-4, 110-13-4",2405-03-0,,,,,,,,,,1,1,85,,,,,,,"{""1"": 85}","[{""index"": 1, ""cas_rn"": ""88-74-4"", ""smiles"": ""Nc1ccccc1[N+](=O)[O-]""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""2405-03-0"", ""yield_pct"": ""85"", ""smiles"": ""Cc1ccc(C)n1-c1ccccc1[N+](=O)[O-]""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486140,31-614-CAS-40486140,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,98,,,COc1ccc(N)cc1.CC(=O)CCC(C)=O,COc1ccc(-n2c(C)ccc2C)cc1,COc1ccc(N)cc1.CC(=O)CCC(C)=O>>COc1ccc(-n2c(C)ccc2C)cc1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","104-94-9, 110-13-4",5044-27-9,,,,,,,,,,1,1,98,,,,,,,"{""1"": 98}","[{""index"": 1, ""cas_rn"": ""104-94-9"", ""smiles"": ""COc1ccc(N)cc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""5044-27-9"", ""yield_pct"": ""98"", ""smiles"": ""COc1ccc(-n2c(C)ccc2C)cc1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486141,31-614-CAS-40486141,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,95,,,CC(=O)CCC(C)=O.CCc1ccc(N)cc1,CCc1ccc(-n2c(C)ccc2C)cc1,CC(=O)CCC(C)=O.CCc1ccc(N)cc1>>CCc1ccc(-n2c(C)ccc2C)cc1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","110-13-4, 589-16-2",679810-86-7,,,,,,,,,,1,1,95,,,,,,,"{""1"": 95}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""589-16-2"", ""smiles"": ""CCc1ccc(N)cc1""}]","[{""index"": 1, ""cas_rn"": ""679810-86-7"", ""yield_pct"": ""95"", ""smiles"": ""CCc1ccc(-n2c(C)ccc2C)cc1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486143,31-614-CAS-40486143,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,87,,,Nc1ccc([N+](=O)[O-])cc1.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1ccc([N+](=O)[O-])cc1,Nc1ccc([N+](=O)[O-])cc1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1ccc([N+](=O)[O-])cc1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","100-01-6, 110-13-4",5044-22-4,,,,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""100-01-6"", ""smiles"": ""Nc1ccc([N+](=O)[O-])cc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""5044-22-4"", ""yield_pct"": ""87"", ""smiles"": ""Cc1ccc(C)n1-c1ccc([N+](=O)[O-])cc1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486144,31-614-CAS-40486144,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,94,,,Cc1ccc(C)c(N)c1.CC(=O)CCC(C)=O,Cc1ccc(C)c(-n2c(C)ccc2C)c1,Cc1ccc(C)c(N)c1.CC(=O)CCC(C)=O>>Cc1ccc(C)c(-n2c(C)ccc2C)c1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","95-78-3, 110-13-4",861034-37-9,,,,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""95-78-3"", ""smiles"": ""Cc1ccc(C)c(N)c1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""861034-37-9"", ""yield_pct"": ""94"", ""smiles"": ""Cc1ccc(C)c(-n2c(C)ccc2C)c1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486146,31-614-CAS-40486146,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,86,,,Nc1cc(Cl)ccc1Cl.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1cc(Cl)ccc1Cl,Nc1cc(Cl)ccc1Cl.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1cc(Cl)ccc1Cl,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","95-82-9, 110-13-4",858270-95-8,,,,,,,,,,1,1,86,,,,,,,"{""1"": 86}","[{""index"": 1, ""cas_rn"": ""95-82-9"", ""smiles"": ""Nc1cc(Cl)ccc1Cl""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""858270-95-8"", ""yield_pct"": ""86"", ""smiles"": ""Cc1ccc(C)n1-c1cc(Cl)ccc1Cl""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486148,31-614-CAS-40486148,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,88,,,Nc1cccc([N+](=O)[O-])c1.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1cccc([N+](=O)[O-])c1,Nc1cccc([N+](=O)[O-])c1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1cccc([N+](=O)[O-])c1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","99-09-2, 110-13-4",32570-23-3,,,,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""99-09-2"", ""smiles"": ""Nc1cccc([N+](=O)[O-])c1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""32570-23-3"", ""yield_pct"": ""88"", ""smiles"": ""Cc1ccc(C)n1-c1cccc([N+](=O)[O-])c1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486149,31-614-CAS-40486149,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,89,,,Nc1ccc(Cl)cc1.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1ccc(Cl)cc1,Nc1ccc(Cl)cc1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1ccc(Cl)cc1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","106-47-8, 110-13-4",5044-23-5,,,,,,,,,,1,1,89,,,,,,,"{""1"": 89}","[{""index"": 1, ""cas_rn"": ""106-47-8"", ""smiles"": ""Nc1ccc(Cl)cc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""5044-23-5"", ""yield_pct"": ""89"", ""smiles"": ""Cc1ccc(C)n1-c1ccc(Cl)cc1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486150,31-614-CAS-40486150,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,83,,,Nc1ccc(Cl)c(Cl)c1.CC(=O)CCC(C)=O,Cc1ccc(C)n1-c1ccc(Cl)c(Cl)c1,Nc1ccc(Cl)c(Cl)c1.CC(=O)CCC(C)=O>>Cc1ccc(C)n1-c1ccc(Cl)c(Cl)c1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","95-76-1, 110-13-4",866152-52-5,,,,,,,,,,1,1,83,,,,,,,"{""1"": 83}","[{""index"": 1, ""cas_rn"": ""95-76-1"", ""smiles"": ""Nc1ccc(Cl)c(Cl)c1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""866152-52-5"", ""yield_pct"": ""83"", ""smiles"": ""Cc1ccc(C)n1-c1ccc(Cl)c(Cl)c1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486152,31-614-CAS-40486152,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,84,,,CC(=O)CCC(C)=O.N#Cc1ccccc1N,Cc1ccc(C)n1-c1ccccc1C#N,CC(=O)CCC(C)=O.N#Cc1ccccc1N>>Cc1ccc(C)n1-c1ccccc1C#N,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","110-13-4, 1885-29-6",124678-40-6,,,,,,,,,,1,1,84,,,,,,,"{""1"": 84}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""1885-29-6"", ""smiles"": ""N#Cc1ccccc1N""}]","[{""index"": 1, ""cas_rn"": ""124678-40-6"", ""yield_pct"": ""84"", ""smiles"": ""Cc1ccc(C)n1-c1ccccc1C#N""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486154,31-614-CAS-40486154,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,93,,,Cc1cccc(N)c1.CC(=O)CCC(C)=O,Cc1cccc(-n2c(C)ccc2C)c1,Cc1cccc(N)c1.CC(=O)CCC(C)=O>>Cc1cccc(-n2c(C)ccc2C)c1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","108-44-1, 110-13-4",32570-10-8,,,,,,,,,,1,1,93,,,,,,,"{""1"": 93}","[{""index"": 1, ""cas_rn"": ""108-44-1"", ""smiles"": ""Cc1cccc(N)c1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""32570-10-8"", ""yield_pct"": ""93"", ""smiles"": ""Cc1cccc(-n2c(C)ccc2C)c1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486155,31-614-CAS-40486155,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,88,,,CC(=O)CCC(C)=O.Nc1cccc2ccccc12,Cc1ccc(C)n1-c1cccc2ccccc12,CC(=O)CCC(C)=O.Nc1cccc2ccccc12>>Cc1ccc(C)n1-c1cccc2ccccc12,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","110-13-4, 134-32-7",18494-86-5,,,,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""134-32-7"", ""smiles"": ""Nc1cccc2ccccc12""}]","[{""index"": 1, ""cas_rn"": ""18494-86-5"", ""yield_pct"": ""88"", ""smiles"": ""Cc1ccc(C)n1-c1cccc2ccccc12""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486156,31-614-CAS-40486156,Reaction_20251110_2143 (2).rdf,Paal–Knorr synthesis,87,,,CC(=O)c1ccc(N)cc1.CC(=O)CCC(C)=O,CC(=O)c1ccc(-n2c(C)ccc2C)cc1,CC(=O)c1ccc(N)cc1.CC(=O)CCC(C)=O>>CC(=O)c1ccc(-n2c(C)ccc2C)cc1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","99-92-3, 110-13-4",83935-45-9,,,,,,,,,,1,1,87,,,,,,,"{""1"": 87}","[{""index"": 1, ""cas_rn"": ""99-92-3"", ""smiles"": ""CC(=O)c1ccc(N)cc1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""83935-45-9"", ""yield_pct"": ""87"", ""smiles"": ""CC(=O)c1ccc(-n2c(C)ccc2C)cc1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486158,31-614-CAS-40486158,Reaction_20251110_2143.rdf,Paal–Knorr synthesis,94,,,CC(=O)CCC(C)=O.CCCCCCN,CCCCCCn1c(C)ccc1C,CC(=O)CCC(C)=O.CCCCCCN>>CCCCCCn1c(C)ccc1C,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","110-13-4, 111-26-2",20293-42-9,,,,,,,,,,1,1,94,,,,,,,"{""1"": 94}","[{""index"": 1, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}, {""index"": 2, ""cas_rn"": ""111-26-2"", ""smiles"": ""CCCCCCN""}]","[{""index"": 1, ""cas_rn"": ""20293-42-9"", ""yield_pct"": ""94"", ""smiles"": ""CCCCCCn1c(C)ccc1C""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486159,31-614-CAS-40486159,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,92,,,C=CCN.CC(=O)CCC(C)=O,C=CCn1c(C)ccc1C,C=CCN.CC(=O)CCC(C)=O>>C=CCn1c(C)ccc1C,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","107-11-9, 110-13-4",20282-38-6,,,,,,,,,,1,1,92,,,,,,,"{""1"": 92}","[{""index"": 1, ""cas_rn"": ""107-11-9"", ""smiles"": ""C=CCN""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""20282-38-6"", ""yield_pct"": ""92"", ""smiles"": ""C=CCn1c(C)ccc1C""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486160,31-614-CAS-40486160,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,91,,,CCCN.CC(=O)CCC(C)=O,CCCn1c(C)ccc1C,CCCN.CC(=O)CCC(C)=O>>CCCn1c(C)ccc1C,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","107-10-8, 110-13-4",20282-39-7,,,,,,,,,,1,1,91,,,,,,,"{""1"": 91}","[{""index"": 1, ""cas_rn"": ""107-10-8"", ""smiles"": ""CCCN""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""20282-39-7"", ""yield_pct"": ""91"", ""smiles"": ""CCCn1c(C)ccc1C""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
31-614-CAS-40486161,31-614-CAS-40486161,Reaction_20251110_2143 (1).rdf,Paal–Knorr synthesis,88,,,CC(=O)c1cccc(N)c1.CC(=O)CCC(C)=O,CC(=O)c1cccc(-n2c(C)ccc2C)c1,CC(=O)c1cccc(N)c1.CC(=O)CCC(C)=O>>CC(=O)c1cccc(-n2c(C)ccc2C)c1,Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction,"Marvi, O.; Arshadi, S.","Russian Journal of Organic Chemistry (2024), 60(3), 472-479","Onion (Allium cepa L.) Extract: A Green and Eco-friendly Catalyst for MW-Assisted Solvent-Free Synthesis of Pyrroles via Paal-Knorr Reaction | Marvi, O.; Arshadi, S. | Russian Journal of Organic Chemistry (2024), 60(3), 472-479","99-03-6, 110-13-4",357663-70-8,,,,,,,,,,1,1,88,,,,,,,"{""1"": 88}","[{""index"": 1, ""cas_rn"": ""99-03-6"", ""smiles"": ""CC(=O)c1cccc(N)c1""}, {""index"": 2, ""cas_rn"": ""110-13-4"", ""smiles"": ""CC(=O)CCC(C)=O""}]","[{""index"": 1, ""cas_rn"": ""357663-70-8"", ""yield_pct"": ""88"", ""smiles"": ""CC(=O)c1cccc(-n2c(C)ccc2C)c1""}]",[],[],[],"green chemistry, microwave irradiation, no solvent, onion extract prepared and used as a catalyst, irradiated at 300 W, Paal-Knorr pyrrole synthesis",
