reaction_id,reaction_type,yield_pct,temperature_c,time_h,reaction_smiles,reference,reactant_cas,product_cas,reagent_cas,catalyst_cas,solvent_cas,reactant_amd,product_amd,reagent_amd,catalyst_amd,solvent_amd,experimental_procedure,stages,steps,product_yield_1,product_yield_2,product_yield_3,product_yield_4,product_yield_5,product_yield_6,product_yield_7,notes,predicted_reaction_type,predicted_reaction_confidence,predicted_reaction_key,predicted_reaction_key_quality_level,predicted_reaction_key_quality_score,predicted_mapping_warning,prediction_error
31-538-CAS-8325684,Clemmensen reduction,79,,,O=C1CC(c2ccccc2)Oc2ccccc21>>c1ccc(C2CCc3ccccc3O2)cc1,"Journal of the Indian Chemical Society (2008), 85(7), 717-720",14166-16-6,73110-60-8,"64-19-7, 11146-96-6",,"64-17-5, 7732-18-5",,,,,,,1,1,79,,,,,,,"modified Clemmensen reduction, in-situ generated reagent",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR,high,1.0,0,
31-538-CAS-8338508,Clemmensen reduction,,,,CCC(=O)c1ccccc1>>CCCc1ccccc1,"Journal of the Chemical Society, Chemical Communications (1986), (12), 893-4",614-47-1,3412-44-0,"7440-66-6, 7647-01-0",,,,,,,,,1,1,,,,,,,,,Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O,high,1.0,0,
31-538-CAS-8704038,Clemmensen reduction,82,,,C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12>>C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,"Tetrahedron Letters (2010), 51(34), 4534-4537",97005-76-0,5594-98-9,"75-77-4, 7440-66-6, 144-55-8",,"67-56-1, 75-09-2",,,,,,,2,1,82,,,,,,,Clemmensen reduction,Unknown,0.0,|RCH2-COR -> [] | bond_broken: C-O | spectators: R2CH-OH,medium,0.55,0,
31-538-CAS-8978682,Clemmensen reduction,3,,,CCC(=O)c1ccccc1>>CCCc1ccccc1.C/C=C\c1ccccc1.C/C=C/c1ccccc1,"Synthetic Communications (1996), 26(14), 2625-2631",130920-07-9,"65853-95-4, 70286-05-4, 109429-58-5","64-18-6, 7440-66-6, 7487-94-7, 7647-01-0",,"64-17-5, 7732-18-5",,,,,,,1,1,3,12,65,,,,,,Wittig_reaction,0.0,|Ar-COR -> Ar-Alkenyl | bond_broken: C-O,high,1.0,0,
31-538-CAS-9009452,Clemmensen reduction,,,,O=C1/C(=C/c2ccccc2)C(c2ccccc2)Oc2ccccc21>>c1ccc(CC2Cc3ccccc3OC2c2ccccc2)cc1.C1=C(Cc2ccccc2)C(c2ccccc2)Oc2ccccc21,"Journal of the Indian Chemical Society (2008), 85(7), 717-720",495-40-9,"104-51-8, 1005-64-7, 1560-09-4","64-19-7, 11146-96-6",,"64-17-5, 7732-18-5",,,,,,,1,1,,,,,,,,"modified Clemmensen reduction, 68% overall yield, in-situ generated reagent",Michael_addition,0.0,|Alkenyl-COR -> Ar-OR | bond_formed: C(ar)-O | bond_formed_labeled: C(ar)-O[Ar-OR] | spectators: Ar-Alkenyl|Ar-Alkyl|Ar-OR | events: Ann+C-O,high,0.85,0,
31-538-CAS-9213866,Clemmensen reduction,36,,,O=C1CCCCCC1>>C1CCCCCC1,"Synthetic Communications (1988), 18(16-17), 1961-6",100270-25-5,12149-34-7,"10034-85-2, 11146-96-6",,"67-56-1, 7732-18-5",,,,,,,1,1,36,,,,,,,Ultrasonication,Unknown,0.0,|RCH2-COR -> Alkyl-H | bond_broken: C-O,high,1.0,0,
31-538-CAS-9309049,Clemmensen reduction,20,,,CC1=C2CCCC(=O)C2(C)CCC1=O>>CC1=C2CCCC(=O)C2(C)CCC1.CC1=CCC[C@@]2(C)C(=O)CCC[C@H]12,"Tetrahedron (1986), 42(24), 6615-20",221315-77-1,"1135951-74-4, 1135951-76-6","7647-01-0, 11146-96-6",,7732-18-5,,,,,,,1,1,20,50,,,,,,,Michael_addition,0.0,|Alkenyl-COR -> RCH2-COR | bond_formed: C-C; C-C; C-C | bond_formed_labeled: C-C; C-C; C-C | spectators: RCH2-COR|R_acidic-H | events: Ann+C-C,high,0.85,0,
31-538-CAS-9643891,Clemmensen reduction,62,,,Br.CN(C)CC(=O)c1ccc(O)cc1>>CN(C)CCc1ccc(O)cc1,"Zhongguo Yiyao Gongye Zazhi (2011), 42(8), 574-576",1572291-15-6,1572291-18-9,"7440-66-6, 7487-94-7, 7647-01-0, 584-08-7",,7732-18-5,,,,,,,3,1,62,,,,,,,overall yield was 49% from 1-(4-hydroxyphenyl)ethanone over three steps,Unknown,0.0,|Ar-COR|Inorganic -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OH|CH3-NR2|RCH2-NR2,high,1.0,0,
31-538-CAS-9704271,Clemmensen reduction,70,,,CCCCCCCCCCCC(=O)c1ccc(Oc2ccc(C(=O)CCCCCCCCCCC)cc2)cc1>>CCCCCCCCCCCCc1ccc(Oc2ccc(CCCCCCCCCCCC)cc2)cc1,"Huaxue Shiji (2010), 32(12), 1082-1084",6340-79-0,35656-89-4,"7440-66-6, 7487-94-7, 7647-01-0",,7732-18-5,,,,,,,2,1,70,,,,,,,"incremental addition HCl, Clemmensen reduction, 66.8% overall yield in 3 steps starting from Dodecanoic acid",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OR,high,1.0,0,
31-538-CAS-9916347,Clemmensen reduction,60,,,CC12CCCCC1=CC(=O)CC2>>CC12CCCC=C1CCCC2.CC12CCCCC1=CC(=C1C=C3CCCCC3(C)CC1)CC2,"Tetrahedron (1986), 42(24), 6615-20",712-50-5,"1608-31-7, 4410-75-7","7647-01-0, 11146-96-6",,7732-18-5,,,,,,,1,1,60,40,,,,,,,Michael_addition / Wittig_reaction,0.0,|Alkenyl-COR -> Alkenyl-Alkenyl|Alkenyl-H|Alkyl-H | bond_formed: C-C; C-C | bond_formed_labeled: C-C; C-C | bond_broken: C-O | events: Ann+C-C | reaction_types: Michael_addition+Wittig_reaction,high,0.85,0,
31-614-CAS-40494791,Clemmensen reduction,72,,,CC(=O)c1ccc(O)cc1>>CCc1ccc(O)cc1,"Synthesis (2025), 57(1), 84-90",383191-69-3,383191-79-5,"6192-52-5, 7440-66-6, 497-19-8",,7732-18-5,,,,,,,2,1,72,,,,,,,"green chemistry, ball milling, Clemensen reduction, 68% isolated yield, solid state in stage 1, no solvent in stage 1",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-OH,high,1.0,0,
31-614-CAS-40494795,Clemmensen reduction,49,,,CC(=O)c1ccc(F)cc1>>CCc1ccc(F)cc1,"Synthesis (2025), 57(1), 84-90",545444-41-5,1939149-49-1,"6192-52-5, 7440-66-6, 497-19-8",,7732-18-5,,,,,,,2,1,49,,,,,,,"green chemistry, ball milling, Clemensen reduction, 42% isolated yield, solid state in stage 1, no solvent in stage 1",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-F,high,1.0,0,
31-614-CAS-40494800,Clemmensen reduction,44,,,C#Cc1ccc(C(C)=O)cc1>>C#Cc1ccc(CC)cc1,"Synthesis (2025), 57(1), 84-90",84602-27-7,10264-55-8,"6192-52-5, 7440-66-6, 497-19-8",,7732-18-5,,,,,,,2,1,44,,,,,,,"green chemistry, ball milling, Clemensen reduction, 43% isolated yield, solid state in stage 1, no solvent in stage 1",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-Alkynyl_terminal,high,1.0,0,
31-614-CAS-40494802,Clemmensen reduction,64,,,CC(=O)c1ccccc1I>>CCc1ccccc1I,"Synthesis (2025), 57(1), 84-90",1817758-29-4,1817758-23-8,"6192-52-5, 7440-66-6, 497-19-8",,7732-18-5,,,,,,,2,1,64,,,,,,,"green chemistry, ball milling, Clemensen reduction, 62% isolated yield, solid state in stage 1, no solvent in stage 1",Unknown,0.0,|Ar-COR -> Ar-Alkyl | bond_broken: C-O | spectators: Ar-I,high,1.0,0,
31-614-CAS-40494805,Clemmensen reduction,56,,,O=C1CCC(c2ccccc2)CC1>>c1ccc(C2CCCCC2)cc1,"Synthesis (2025), 57(1), 84-90",119-61-9,101-81-5,"6192-52-5, 7440-66-6, 497-19-8",,7732-18-5,,,,,,,2,1,56,,,,,,,"green chemistry, ball milling, Clemensen reduction, 53% isolated yield, solid state in stage 1, no solvent in stage 1",Unknown,0.0,|RCH2-COR -> [] | bond_broken: C-O | spectators: Ar-Alkyl,medium,0.55,0,
31-614-CAS-41165503,Clemmensen reduction,20,,,COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1C(=O)CC(=O)C1C3>>COc1cc2c3c(c4cc(OC)c(OC)cc4c2cc1OC)CN1C(=O)CCC1C3,"Synlett (2025), 36(5), 536-540",155816-63-0,155816-58-3,"1310-58-3, 7803-57-8",,107-21-1,,,,,,,1,1,20,,,,,,,alternate reaction conditions may be used,Unknown,0.0,|RCH2-COR -> [] | bond_broken: C-O | spectators: Ar-Alkyl|Ar-OR|Bn-LactamN|RCH2-CONR2|R_acidic-H,medium,0.55,0,
