reaction_smiles,reaction_label,spectator_groups
CCC(C)C(=O)O.NC1CCN(C)CC1>>CCC(C)C(=O)N1CCN(C)CC1,R–C(O)OH + R–NH2 →,
O=C(O)C1CCCCC1.NCCc1ccc[nH]1>>O=C(NCCc1ccc[nH]1)C1CCCCC1,R–C(O)OH + R–NH2 → R–C(O)–NHR,
CC(C)CC(N)C(=O)O.NCc1ccccc1>>CC(C)CC(N)C(=O)NCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,primary_amine
N[C@@H](Cc1ccccc1)C(=O)O.NC1CCCCC1>>N[C@@H](Cc1ccccc1)C(=O)N1CCCCC1,(R–C(O)OH + R–NH2) OR (intramolecular R–C(O)OH / R–NH2) →,
O=C(O)c1ccccc1.CN(C)c1ccccc1>>CN(C)c1ccccc1.O=C(N(C)c1ccccc1)c1ccccc1,,
CC(=O)O.N1CCCC1>>CC(=O)N1CCCC1,R–C(O)OH + R1R2–NH → R–C(O)–NR2,
O=C(O)c1ccc(Br)cc1.N1CCOCC1>>O=C(N1CCOCC1)c1ccc(Br)cc1,Ar–C(O)OH + R1R2–NH → R–C(O)–NR2,aryl_halide; ether
O=C(O)c1ccccc1.Nc1ccccc1>>O=C(Nc1ccccc1)c1ccccc1,Ar–C(O)OH + Ar–NH2 → R–C(O)–NHR,
CC(C)(C)C(=O)O.NCc1ccccc1>>CC(C)(C)C(=O)NCc1ccccc1,R–C(O)OH + R–NH2 → R–C(O)–NHR,
CCBr.[C-]#N>>CCC#N,,
CC(C)(C)Cl.O>>CC(C)(C)O,,
CCC(Br)C.CC(C)(C)[O-]>>CC=CC,,
C=CC1=CC=CC=C1>>CCc1ccccc1,Ar–CH=CH2 → Ar–CH2–CH3,
CCCCCC=C>>CCCCCCO,,
C1=CCCCC1>>O1CCCCC1,,
C1=CCCCC1>>OC1CCCCC1O,,
CC(=O)C.C=O>>CC(=O)CCO,,
CC(=O)C.CC(=O)C>>CC(=O)C=C(C)C,,
O=CC1=CC=CC=C1.C[Mg]Br>>CC(O)c1ccccc1,,
O=C1CCCCC1.CNC>>CN(C)C2CCCCC2,R–C(R)=O + R1R2–NH → R–CH(R)–NR2,
O=CC1=CC=CC=C1.Nc1ccccc1>>c1ccc(/C=N\c2ccccc2)cc1,R–CH=O + Ar–NH2 →,
O=CC1=CC=CC=C1.C=P(c1ccccc1)(c1ccccc1)c1ccccc1>>C=CC1=CC=CC=C1,,
O=CC1=CC=CC=C1.CCOP(=O)(OCC)C=C(C(=O)OCC)[O-]>>CCOC(=O)C=CC1=CC=CC=C1,,
c1ccccc1.CC(C)(C)Cl>>CC(C)(C)c1ccccc1,,
c1ccccc1.CC(=O)Cl>>CC(=O)c1ccccc1,R–C(O)Cl + Ar–H → Ar–C(O)–R,
c1ccccc1>>O=[N+]([O-])c1ccccc1,,
c1ccccc1>>Brc1ccccc1,,
Brc1ccccc1.C=C>>C=CC1=CC=CC=C1,Ar–Br + H2C=CH2 → Ar–CH=CH2,
Brc1ccccc1.C#C>>C#Cc1ccccc1,Ar–Br + H–C≡C–H → Ar–C≡C–R,
Brc1ccccc1.O1CCNCC1>>c1ccc(N2CCOCC2)cc1,Ar–Br + R1R2–NH → Ar–NR1R2,ether
Brc1ccccc1.c1ccc(B(O)O)cc1>>c1ccc(-c2ccccc2)cc1,Ar–Br + Ar–B(OH)2 → Ar–Ar,
Brc1ccccc1.CC[Zn]Br>>CCc1ccccc1,Ar–Br + R–ZnX → Ar–R,
Brc1ccccc1.CC[Mg]Br>>CCc1ccccc1,Ar–Br + R–MgX → Ar–R,
Brc1ccccc1.C=C[Sn](C)(C)C>>C=CC1=CC=CC=C1,Ar–Br + Alkenyl–SnR3 → Ar–Alkenyl,
Nc1ccccc1.c1ccc(B(O)O)cc1>>c1ccc(Nc2ccccc2)cc1,Ar–B(OH)2 + Ar–NH2 → Ar–NH–Ar,
Ic1ccccc1.Nc1ccccc1>>c1ccc(Nc2ccccc2)cc1,Ar–I + Ar–NH2 → Ar–NH–Ar,
C1=CC=CC1.C1(=O)OC(=O)C=CC1=O>>O=C1OC(=O)C2C=CC1C2,,
C=CCOCC=C>>C1=CCOCC1,,
CCCCO>>CCCC=O,R–CH2–OH → R–CH=O,
CC(=O)c1ccccc1>>CC(O)c1ccccc1,Ar–C(R)=O → Ar–CH(R)–OH,
CCOC(=O)c1ccccc1>>OCCc1ccccc1,,
C=CC1=CC=CC=C1>>O=CC1=CC=CC=C1.C=O,,
c1ccc2cnccc2c1.CC(C)CC(=O)C(=O)O>>CC(C)CC(=O)c1ncc(Br)c2ccccc12,,
CC(=O)Oc1ccc(C)cc1.CC(C)C(=O)O.N#Cc1ccncc1>>CC(C)c1cc(C#N)ccn1.CC(=O)Oc1ccc(CF)cc1,,
O=Cc1ccccc1.c1ccc(-c2cncc3ccccc23)cc1>>O=C(c1ccccc1)c1ncc(-c2ccccc2)c2ccccc12,,
Cc1ccccc1C=O.c1ccc(-c2cncc3ccccc23)cc1>>Cc1ccccc1C(=O)c1ncc(-c2ccccc2)c2ccccc12,,
c1ccc2cnccc2c1.CC(C)CC=O>>CC(C)CC(=O)c1nccc2ccccc12,,
CCC(=O)O.Cc1ccc2cc(Cl)ccc2n1>>CCc1cc(C)nc2ccc(Cl)cc12,,
CC(=O)O.Cc1ccc2ccccc2n1>>Cc1cc(C)c2ccccc2n1,,
CC(=O)O.Cc1ccc2cccc([N+](=O)[O-])c2n1>>Cc1cc(C)c2cccc([N+](=O)[O-])c2n1,,
CC(=O)O.Cc1ccc2cc(C(F)(F)F)ccc2n1>>Cc1cc(C)c2cc(C(F)(F)F)ccc2n1,,
CCC(=O)O.Cc1ccc2cc(F)ccc2n1>>CCc1cc(C)nc2ccc(F)cc12,,
CC(=O)O.Cc1ccc2cc(F)ccc2n1>>Cc1cc(C)c2cc(F)ccc2n1,,
O=C(O)CCc1ccccc1.Cc1ccc2cc(F)ccc2n1>>Cc1cc(CCc2ccccc2)c2cc(F)ccc2n1,,
c1ccc([N:1]=[N:2]c2ccccc2)cc1>>[NH2:1]c1ccccc1.[NH2:2]c1ccccc1,N=N reductive cleavage,
C[S:1][S:2]C>>C[SH:1].C[SH:2],S–S reductive cleavage,
C[O:1][O:2]C>>C[OH:1].C[OH:2],O–O reductive cleavage,
