cluster_rank,cluster_count,cluster_id,motif_signature,event_signature,recommended_action,source_file,source_path,row_number,reaction_id,source_reaction_label,reaction_type,quality_level,quality_score,reasons,unclassified_motifs,outside_taxonomy_motifs,reaction_key,reaction_smiles
45,103,R3C-OH -> R3C-F || events:intramolecular_likely,R3C-OH -> R3C-F,intramolecular_likely,tighten_or_expand_slot_constraints,Deoxy_fluorination.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Deoxy_fluorination.csv,458,31-048-CAS-2299463,Deoxy fluorination,Unknown,high,1.0,unknown_reaction_type,,,|R3C-OH -> R3C-F | bond_formed: C-F | bond_formed_labeled: C-F | bond_broken: C-O | spectators: Alkyl-CF3|Ar-Alkyl|Ar-F|R3C-CO2R,CCOC(=O)C(O)(c1cccc2c1ccc1ccc(F)cc12)C(F)(F)F>>CCOC(=O)C(F)(c1cccc2c1ccc1ccc(F)cc12)C(F)(F)F
45,103,R3C-OH -> R3C-F || events:intramolecular_likely,R3C-OH -> R3C-F,intramolecular_likely,tighten_or_expand_slot_constraints,Deoxy_fluorination.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Deoxy_fluorination.csv,684,31-048-CAS-8404474,Deoxy fluorination,Unknown,high,1.0,unknown_reaction_type,,,|R3C-OH -> R3C-F | bond_formed: C-F | bond_formed_labeled: C-F | bond_broken: C-O | spectators: Alkyl-CF3|Ar-Alkyl|R3C-CO2R,CCOC(=O)C(O)(c1cccc2c1ccc1ccccc12)C(F)(F)F>>CCOC(=O)C(F)(c1cccc2c1ccc1ccccc12)C(F)(F)F
45,103,R3C-OH -> R3C-F || events:intramolecular_likely,R3C-OH -> R3C-F,intramolecular_likely,tighten_or_expand_slot_constraints,Deoxy_fluorination.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Deoxy_fluorination.csv,207,31-048-CAS-1591632,Deoxy fluorination,Unknown,high,1.0,unknown_reaction_type,,,|R3C-OH -> R3C-F | bond_formed: C-F | bond_formed_labeled: C-F | bond_broken: C-O,OC12CC3C4CC5CC3C(C1)C(C5)C4C2>>FC12CC3C4CC5CC3C(C1)C(C5)C4C2
45,103,R3C-OH -> R3C-F || events:intramolecular_likely,R3C-OH -> R3C-F,intramolecular_likely,tighten_or_expand_slot_constraints,Deoxy_fluorination.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Deoxy_fluorination.csv,285,31-048-CAS-17327361,Deoxy fluorination,Unknown,high,1.0,unknown_reaction_type,,,|R3C-OH -> R3C-F | bond_formed: C-F | bond_formed_labeled: C-F | bond_broken: C-O | spectators: Ar-Alkyl|HeteroAr-H|Pyridine,OC(c1ccccc1)(c1ccccn1)c1ccccn1>>FC(c1ccccc1)(c1ccccn1)c1ccccn1
46,102,none -> none || events:c_n_bond_formation|intramolecular_likely,none -> none,c_n_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Curtius_rearrangement.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Curtius_rearrangement.csv,696,31-449-CAS-7304395,Curtius rearrangement,Unknown,high,1.0,missing_formed_motifs|unknown_reaction_type,,,|[] -> [] | bond_formed: C(ar)-N | bond_broken: C-C(ar); N-N | spectators: Ar-NO2|HeteroAr-H|Pyridine,[N-]=[N+]=NC(=O)c1ccc([N+](=O)[O-])cn1>>O=C=Nc1ccc([N+](=O)[O-])cn1
46,102,none -> none || events:c_n_bond_formation|intramolecular_likely,none -> none,c_n_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Curtius_rearrangement.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Curtius_rearrangement.csv,407,31-449-CAS-16771895,Curtius rearrangement,Unknown,high,1.0,missing_formed_motifs|unknown_reaction_type,,,|[] -> [] | bond_formed: C(ar)-N | bond_broken: C-C(ar); N-N | spectators: HeteroAr-H|Pyridine,[N-]=[N+]=NC(=O)c1cccnc1>>O=C=Nc1cccnc1
46,102,none -> none || events:c_n_bond_formation|intramolecular_likely,none -> none,c_n_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Curtius_rearrangement.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Curtius_rearrangement.csv,662,31-449-CAS-5721475,Curtius rearrangement,Unknown,high,0.85,mapping_warning|missing_formed_motifs|unknown_reaction_type,,,|[] -> [] | spectators: Alkyl-N(R)CO2R|Alkyl-NHCOR|Ar-Alkyl|Ar-Ar|R2CH-CONHR|RCH2-OR|R_acidic-H,CC(C)(C)OC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccccc1)C(=O)N=[N+]=[N-]>>CC(C)(C)OC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)N[C@@H](Cc1ccccc1)N=C=O
46,102,none -> none || events:c_n_bond_formation|intramolecular_likely,none -> none,c_n_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Curtius_rearrangement.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Curtius_rearrangement.csv,349,31-449-CAS-13714256,Curtius rearrangement,Unknown,high,0.85,mapping_warning|missing_formed_motifs|unknown_reaction_type,,,|[] -> [] | spectators: Alkyl-Si*|Ar-Alkyl,CC(C)(C)[Si](C)(C)O[C@@]1(c2ccccc2)C[C@]1(C)C(=O)N=[N+]=[N-]>>CC(C)(C)[Si](C)(C)O[C@@]1(c2ccccc2)C[C@]1(C)N=C=O
46,102,none -> none || events:c_n_bond_formation|intramolecular_likely,none -> none,c_n_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Curtius_rearrangement.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Curtius_rearrangement.csv,593,31-449-CAS-23844122,Curtius rearrangement,Unknown,high,0.85,mapping_warning|missing_formed_motifs|unknown_reaction_type,,,|[] -> [] | spectators: Ar-Alkyl,Cc1cc(C(=O)N=[N+]=[N-])cc(C(=O)N=[N+]=[N-])c1>>Cc1cc(N=C=O)cc(N=C=O)c1
47,99,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H || events:c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H,c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,CuAAC_azidealkyne.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\CuAAC_azidealkyne.csv,28,31-287-CAS-10937916,CuAAC (azide–alkyne),Click_cuaac,high,0.85,motif_outside_reaction_taxonomy,,Propargyl-H,|Alkyl-Alkynyl_terminal|Ar-N3 -> Ar-AromN | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | spectators: Ar-Alkyl|Ar-AromN|Ar-OR|HeteroAr-H | events: Ann+C-N,C#CCOc1ccc(C)cc1.[N-]=[N+]=Nc1ccc(-n2ccnc2)cc1>>Cc1ccc(OCc2cn(-c3ccc(-n4ccnc4)cc3)nn2)cc1
47,99,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H || events:c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H,c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,CuAAC_azidealkyne.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\CuAAC_azidealkyne.csv,316,31-287-CAS-16574517,CuAAC (azide–alkyne),Click_cuaac,medium,0.7,mapping_warning|motif_outside_reaction_taxonomy,,Propargyl-H,|Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN | spectators: Ar-CHO|Ar-N(R)SO2R|Ar-OR|R_acidic-H | events: Ann+C-N,C#CCOc1cc(C=O)ccc1OC.CS(=O)(=O)Nc1ccc(N=[N+]=[N-])cc1Oc1ccccc1>>COc1ccc(C=O)cc1OCc1cn(-c2ccc(NS(C)(=O)=O)c(Oc3ccccc3)c2)nn1
47,99,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H || events:c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H,c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,CuAAC_azidealkyne.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\CuAAC_azidealkyne.csv,798,31-287-CAS-4738434,CuAAC (azide–alkyne),Click_cuaac,high,0.85,motif_outside_reaction_taxonomy,,Propargyl-H,|Alkyl-Alkynyl_terminal|Ar-N3 -> Ar-AromN | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | spectators: Ar-Alkyl|Ar-OH|Ar-OR | events: Ann+C-N,COc1ccc(N=[N+]=[N-])cc1.C#CCOc1ccc(CC=C)cc1O>>C=CCc1ccc(OCc2cn(-c3ccc(OC)cc3)nn2)c(O)c1
47,99,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H || events:c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H,c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,CuAAC_azidealkyne.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\CuAAC_azidealkyne.csv,642,31-287-CAS-22404967,CuAAC (azide–alkyne),Click_cuaac,high,0.85,motif_outside_reaction_taxonomy,,Propargyl-H,|Alkyl-Alkynyl_terminal|Ar-N3 -> Ar-AromN | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | spectators: R2CH-OR|RCH2-COR|RCH2-OR|R_acidic-H | events: Ann+C-N,[N-]=[N+]=Nc1cccc2ccccc12.C#CCO[C@H]1CC(=O)[C@@H]2OC[C@H]1O2>>O=C1C[C@H](OCc2cn(-c3cccc4ccccc34)nn2)[C@H]2CO[C@@H]1O2
47,99,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H || events:c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,Alkyl-Alkynyl_terminal|Ar-N3|Propargyl-H -> Ar-AromN|Bn-OR|HeteroAr-H,c_n_bond_formation|intermolecular_or_multi_component|ring_closure_or_annulation,consider_new_reaction_family_or_multistep_bucket,CuAAC_azidealkyne.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\CuAAC_azidealkyne.csv,185,31-287-CAS-15505872,CuAAC (azide–alkyne),Click_cuaac,high,0.85,motif_outside_reaction_taxonomy,,Propargyl-H,|Alkyl-Alkynyl_terminal|Ar-N3 -> Ar-AromN | bond_formed: C-N; C-N | bond_formed_labeled: C-N; C-N | spectators: Ar-NO2|Ar-OR|HeteroAr-H | events: Ann+C-N,[N-]=[N+]=Nc1ccc([N+](=O)[O-])cc1.C#CCOc1nsc2ccccc12>>O=[N+]([O-])c1ccc(-n2cc(COc3nsc4ccccc34)nn2)cc1
48,99,Ar-OH|Bn-OH -> Ar-OR|Bn-OR || events:none,Ar-OH|Bn-OH -> Ar-OR|Bn-OR,none,expand_existing_slots_or_aliases,Mitsunobu_etherificationinversion.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Mitsunobu_etherificationinversion.csv,341,31-012-CAS-17729263,Mitsunobu etherificationinversion,Unknown,high,0.75,unknown_reaction_type,,,|Ar-OH|Bn-OH -> Ar-OR|Bn-OR | spectators: Ar-Alkyl|Ar-Ar|Ar-Cl|HeteroAr-H|RCH2-CO2R|R_acidic-H|Thiazole,OCc1scnc1-c1ccc(Cl)cc1.CCOC(=O)CCc1ccc(O)c(C)c1C>>CCOC(=O)CCc1ccc(OCc2scnc2-c2ccc(Cl)cc2)c(C)c1C
48,99,Ar-OH|Bn-OH -> Ar-OR|Bn-OR || events:none,Ar-OH|Bn-OH -> Ar-OR|Bn-OR,none,expand_existing_slots_or_aliases,Mitsunobu_etherificationinversion.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Mitsunobu_etherificationinversion.csv,35,31-012-CAS-10573407,Mitsunobu etherificationinversion,Unknown,medium,0.6,mapping_warning|unknown_reaction_type,,,|Ar-OH|Bn-OH -> Ar-OR|Bn-OR | spectators: Ar-CN,OCc1ccccc1.N#Cc1ccc(O)cc1>>N#Cc1ccc(OCc2ccccc2)cc1
48,99,Ar-OH|Bn-OH -> Ar-OR|Bn-OR || events:none,Ar-OH|Bn-OH -> Ar-OR|Bn-OR,none,expand_existing_slots_or_aliases,Mitsunobu_etherificationinversion.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Mitsunobu_etherificationinversion.csv,359,31-012-CAS-17729326,Mitsunobu etherificationinversion,Unknown,medium,0.6,mapping_warning|unknown_reaction_type,,,|Ar-OH|Bn-OH -> Ar-OR|Bn-OR | spectators: Ar-Alkyl|Ar-Ar|Ar-CF3|Ar-F|R2CH-CO2R|R_acidic-H,CCOC(=O)C(C)Cc1cc(F)c(O)c(F)c1.Cc1ccc(-c2noc(C(F)(F)F)c2CO)cc1>>CCOC(=O)C(C)Cc1cc(F)c(OCc2c(-c3ccc(C)cc3)noc2C(F)(F)F)c(F)c1
48,99,Ar-OH|Bn-OH -> Ar-OR|Bn-OR || events:none,Ar-OH|Bn-OH -> Ar-OR|Bn-OR,none,expand_existing_slots_or_aliases,Mitsunobu_etherificationinversion.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Mitsunobu_etherificationinversion.csv,220,31-012-CAS-14532189,Mitsunobu etherificationinversion,Unknown,medium,0.6,mapping_warning|unknown_reaction_type,,,|Ar-OH|Bn-OH -> Ar-OR|Bn-OR | spectators: Ar-Alkyl|Ar-CO2R,COC(=O)c1ccc(O)cc1.Cc1ccc(CO)cc1>>COC(=O)c1ccc(OCc2ccc(C)cc2)cc1
48,99,Ar-OH|Bn-OH -> Ar-OR|Bn-OR || events:none,Ar-OH|Bn-OH -> Ar-OR|Bn-OR,none,expand_existing_slots_or_aliases,Mitsunobu_etherificationinversion.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Mitsunobu_etherificationinversion.csv,85,31-012-CAS-11532043,Mitsunobu etherificationinversion,Unknown,medium,0.6,mapping_warning|unknown_reaction_type,,,|Ar-OH|Bn-OH -> Ar-OR|Bn-OR | spectators: Ar-CO2R,OCc1ccccc1.O=C(Oc1cccc(O)c1)c1ccccc1>>O=C(Oc1cccc(OCc2ccccc2)c1)c1ccccc1
49,97,Ar-OH -> Ar-OMs || events:intermolecular_or_multi_component,Ar-OH -> Ar-OMs,intermolecular_or_multi_component,tighten_or_expand_slot_constraints,SuFEx.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\SuFEx.csv,13,31-022-CAS-22361462,SuFEx,Unknown,high,0.85,mapping_warning|unknown_reaction_type,,,|Ar-OH -> Ar-OMs | spectators: Ar-OR|R_acidic-H,COc1cccc(O)c1.C=C(CCS(=O)(=O)F)S(=O)(=O)F>>C=C(CCS(=O)(=O)F)S(=O)(=O)Oc1cccc(OC)c1
49,97,Ar-OH -> Ar-OMs || events:intermolecular_or_multi_component,Ar-OH -> Ar-OMs,intermolecular_or_multi_component,tighten_or_expand_slot_constraints,SuFEx.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\SuFEx.csv,194,31-614-CAS-40396726,SuFEx,Unknown,high,0.85,mapping_warning|unknown_reaction_type,,,|Ar-OH -> Ar-OMs | spectators: Alkenyl-CONR2|Alkenyl-N3|Alkyl-NRCOR|Ar-OR|RCH2-NR2|R_acidic-H,COc1cccc(OC)c1O.C=C(N=[N+]=[N-])C(=O)N1CCN(CCS(=O)(=O)F)CC1>>C=C(N=[N+]=[N-])C(=O)N1CCN(CCS(=O)(=O)Oc2c(OC)cccc2OC)CC1
49,97,Ar-OH -> Ar-OMs || events:intermolecular_or_multi_component,Ar-OH -> Ar-OMs,intermolecular_or_multi_component,tighten_or_expand_slot_constraints,SuFEx.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\SuFEx.csv,6,31-022-CAS-19839509,SuFEx,Unknown,high,0.85,mapping_warning|unknown_reaction_type,,,|Ar-OH -> Ar-OMs | spectators: Alkyl-AromN|Ar-Ar|Ar-OR|Bn-OR|HeteroAr-H|R_acidic-H,Oc1ccc(OCc2ccccc2)cc1.O=S(=O)(F)CCn1cc(-c2ccccc2)nn1>>O=S(=O)(CCn1cc(-c2ccccc2)nn1)Oc1ccc(OCc2ccccc2)cc1
49,97,Ar-OH -> Ar-OMs || events:intermolecular_or_multi_component,Ar-OH -> Ar-OMs,intermolecular_or_multi_component,tighten_or_expand_slot_constraints,SuFEx.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\SuFEx.csv,287,31-614-CAS-41545984,SuFEx,Unknown,high,0.85,mapping_warning|unknown_reaction_type,,,|Ar-OH -> Ar-OMs | spectators: RCH2-Cl|R_acidic-H,Oc1ccccc1.O=S(=O)(F)CCCl>>O=S(=O)(CCCl)Oc1ccccc1
49,97,Ar-OH -> Ar-OMs || events:intermolecular_or_multi_component,Ar-OH -> Ar-OMs,intermolecular_or_multi_component,tighten_or_expand_slot_constraints,SuFEx.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\SuFEx.csv,190,31-614-CAS-40396715,SuFEx,Unknown,high,0.85,mapping_warning|unknown_reaction_type,,,|Ar-OH -> Ar-OMs | spectators: Alkenyl-CONR2|Alkenyl-N3|Alkyl-NRCOR|Ar-NH2|RCH2-NR2|R_acidic-H,Nc1cccc(O)c1.C=C(N=[N+]=[N-])C(=O)N1CCN(CCS(=O)(=O)F)CC1>>C=C(N=[N+]=[N-])C(=O)N1CCN(CCS(=O)(=O)Oc2cccc(N)c2)CC1
50,96,Bn-COR|R_acidic-H -> Ar-COR || events:c_o_bond_formation|intramolecular_likely,Bn-COR|R_acidic-H -> Ar-COR,c_o_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Riley_oxidation.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Riley_oxidation.csv,125,31-491-CAS-4060913,Riley oxidation,Unknown,high,1.0,unknown_reaction_type,,,|Bn-COR -> Ar-COR | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-COR|Ar-Cl|Ar-F,O=C(Cc1ccc(Cl)cc1)c1ccc(F)cc1>>O=C(C(=O)c1ccc(Cl)cc1)c1ccc(F)cc1
50,96,Bn-COR|R_acidic-H -> Ar-COR || events:c_o_bond_formation|intramolecular_likely,Bn-COR|R_acidic-H -> Ar-COR,c_o_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Riley_oxidation.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Riley_oxidation.csv,81,31-491-CAS-19652540,Riley oxidation,Unknown,high,1.0,unknown_reaction_type,,,|Bn-COR -> Ar-COR | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-Alkyl|Ar-Br|Ar-COR|Ar-OR|Bn-CO2R|R_acidic-H,CCOC(=O)Cc1c(OC)cccc1C(=O)Cc1c(Br)cc(C)cc1OC>>CCOC(=O)Cc1c(OC)cccc1C(=O)C(=O)c1c(Br)cc(C)cc1OC
50,96,Bn-COR|R_acidic-H -> Ar-COR || events:c_o_bond_formation|intramolecular_likely,Bn-COR|R_acidic-H -> Ar-COR,c_o_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Riley_oxidation.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Riley_oxidation.csv,530,31-614-CAS-44930561,Riley oxidation,Unknown,high,1.0,unknown_reaction_type,,,|Bn-COR -> Ar-COR | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-COR|Ar-OR,COc1ccc(CC(=O)c2ccc(OC)cc2)cc1>>COc1ccc(C(=O)C(=O)c2ccc(OC)cc2)cc1
50,96,Bn-COR|R_acidic-H -> Ar-COR || events:c_o_bond_formation|intramolecular_likely,Bn-COR|R_acidic-H -> Ar-COR,c_o_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Riley_oxidation.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Riley_oxidation.csv,62,31-491-CAS-16449221,Riley oxidation,Unknown,high,1.0,unknown_reaction_type,,,|Bn-COR -> Ar-COR | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-Alkyl|Ar-COR,Cc1ccc(C(=O)Cc2ccccc2)cc1>>Cc1ccc(C(=O)C(=O)c2ccccc2)cc1
50,96,Bn-COR|R_acidic-H -> Ar-COR || events:c_o_bond_formation|intramolecular_likely,Bn-COR|R_acidic-H -> Ar-COR,c_o_bond_formation|intramolecular_likely,consider_new_reaction_family_or_multistep_bucket,Riley_oxidation.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Riley_oxidation.csv,141,31-491-CAS-6167581,Riley oxidation,Unknown,high,1.0,unknown_reaction_type,,,|Bn-COR -> Ar-COR | bond_formed: C-O | bond_formed_labeled: C-O | spectators: Ar-COR|Ar-Cl|Ar-OR,COc1ccc(C(=O)Cc2ccccc2Cl)cc1>>COc1ccc(C(=O)C(=O)c2ccccc2Cl)cc1
51,95,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR || events:c_n_bond_formation|intermolecular_or_multi_component,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR,c_n_bond_formation|intermolecular_or_multi_component,tighten_or_expand_slot_constraints,Reductive_amination.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Reductive_amination.csv,956,31-313-CAS-23672961,Reductive_amination,Unknown,high,1.0,unknown_reaction_type,,,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Alkyl|Ar-Ar|HeteroAr-H|Pyridine|RCH2-OH,NCCO.Cc1c(-c2ccccc2)cccc1-c1ccc(C=O)cn1>>Cc1c(-c2ccccc2)cccc1-c1ccc(CNCCO)cn1
51,95,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR || events:c_n_bond_formation|intermolecular_or_multi_component,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR,c_n_bond_formation|intermolecular_or_multi_component,tighten_or_expand_slot_constraints,Reduction_NaBHOAc3_NaBH3CN.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Reduction_NaBHOAc3_NaBH3CN.csv,132,31-313-CAS-1132926,Reduction NaBH(OAc)3 NaBH3CN,Unknown,high,1.0,unknown_reaction_type,,,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Cl|RCH2-OH,NCCO.O=Cc1ccc(Cl)c(Cl)c1>>OCCNCc1ccc(Cl)c(Cl)c1
51,95,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR || events:c_n_bond_formation|intermolecular_or_multi_component,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR,c_n_bond_formation|intermolecular_or_multi_component,tighten_or_expand_slot_constraints,Reductive_amination.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Reductive_amination.csv,946,31-313-CAS-23632776,Reductive_amination,Unknown,high,1.0,unknown_reaction_type,,,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Ar|Ar-Cl|Ar-OR,CCCN.COc1ccccc1-c1cc(C=O)ccc1Cl>>CCCNCc1ccc(Cl)c(-c2ccccc2OC)c1
51,95,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR || events:c_n_bond_formation|intermolecular_or_multi_component,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR,c_n_bond_formation|intermolecular_or_multi_component,tighten_or_expand_slot_constraints,Reductive_amination.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Reductive_amination.csv,707,31-313-CAS-15180412,Reductive_amination,Unknown,high,0.85,mapping_warning|unknown_reaction_type,,,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | spectators: Alkyl-N(R)CO2R,O=Cc1c2ccccc2cc2ccccc12.CC(C)(C)OC(=O)NCCCN>>CC(C)(C)OC(=O)NCCCNCc1c2ccccc2cc2ccccc12
51,95,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR || events:c_n_bond_formation|intermolecular_or_multi_component,Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR,c_n_bond_formation|intermolecular_or_multi_component,tighten_or_expand_slot_constraints,Reduction_NaBHOAc3_NaBH3CN.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Reduction_NaBHOAc3_NaBH3CN.csv,613,31-313-CAS-3250428,Reduction NaBH(OAc)3 NaBH3CN,Unknown,high,1.0,unknown_reaction_type,,,|Ar-CHO|RCH2-NH2 -> Bn-NHR|RCH2-NHR | bond_formed: C-N | bond_formed_labeled: C-N | bond_broken: C-O | spectators: Ar-Cl|RCH2-OH,NCCO.O=Cc1ccc(Cl)cc1Cl>>OCCNCc1ccc(Cl)cc1Cl
52,95,Ar-CHO|RCH2-CN|R_acidic-H -> Alkenyl-CN|Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component,Ar-CHO|RCH2-CN|R_acidic-H -> Alkenyl-CN|Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_bucket,Knoevenagel_condensation.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Knoevenagel_condensation.csv,686,31-333-CAS-13895845,Knoevenagel condensation,Unknown,high,1.0,unknown_reaction_type,,,|Ar-CHO -> Alkenyl-CN|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O | spectators: Ar-Cl,O=Cc1ccc(Cl)cc1.N#CCC#N>>N#CC(C#N)=Cc1ccc(Cl)cc1
52,95,Ar-CHO|RCH2-CN|R_acidic-H -> Alkenyl-CN|Ar-Alkenyl || events:c_c_bond_formation|intermolecular_or_multi_component,Ar-CHO|RCH2-CN|R_acidic-H -> Alkenyl-CN|Ar-Alkenyl,c_c_bond_formation|intermolecular_or_multi_component,consider_new_reaction_family_or_multistep_bucket,Knoevenagel_condensation.csv,C:\Git-softwares\Condition-agent\data-processor\reaction_dataset\Knoevenagel_condensation.csv,689,31-333-CAS-13955139,Knoevenagel condensation,Unknown,high,1.0,unknown_reaction_type,,,|Ar-CHO -> Alkenyl-CN|Ar-Alkenyl | bond_formed: C-C | bond_formed_labeled: C-C | bond_broken: C-O | spectators: Ar-Cl,O=Cc1c(Cl)cccc1Cl.N#CCC#N>>N#CC(C#N)=Cc1c(Cl)cccc1Cl
